date,province,cases,new_cases,deaths,new_deaths,recovered,new_recovered,testing,new_testing,new_cvaccine,cvaccine,new_dvaccine,dvaccine,new_avaccine,avaccine,pop,casespc,deathspc,recoveredpc,new_casespc,new_deathspc,new_recoveredpc,lcases,ldeaths,lrecovered,deathrecovered,testingpc,new_testingpc,ltesting,advaccine,cdvaccine,new_advaccine,newa_dvaccine,new_cdvaccine,newc_dvaccine,avaccinepc,cvaccinepc,dvaccinepc,new_avaccinepc,new_cvaccinepc,new_dvaccinepc,active,new_casesmv7,casesmv7,new_deathsmv7,deathsmv7,new_recoveredmv7,recoveredmv7,activemv7,active14,active18,deathactive14,recoveredactive14,deathrecoveredactive14,deathactive18,recoveredactive18,deathrecoveredactive18,active14mv7,active18mv7,deathactive14mv7,recoveredactive14mv7,deathrecoveredactive14mv7,deathactive18mv7,recoveredactive18mv7,deathrecoveredactive18mv7,new_layoffs,layoffs,reservations,ridership,unemployment_yoy,unemployment,unemployment_2019,index_limittravel,index_selfisolate,index_limitsocialdomest,index_econrelief,index_total,index_stringency,index_stringencynospend,bnccindx,bnccexp,bnccpbk,retail_and_recreation_percent_ch,grocery_and_pharmacy_percent_cha,parks_percent_change_from_baseli,transit_stations_percent_change_,workplaces_percent_change_from_b,residential_percent_change_from_
2020-06-30,Ontario,36832,151,2720,4,30344,148,1407325,23759,,,,,,,14322757,.0025715719,.00018990757,.0021185866,.000010542663,2.7927584e-07,.000010333206,10.514122,7.9083872,10.320354,33064,.098257966,.0016588287,14.157202,,,,,,,,,,,,,3768,185.57143,36260,8,2700.1428,176.71428,29885.285,3674.5715,190,212,21.052631,778.94739,800,18.867924,698.11322,716.98114,218,289,36.697247,810.61597,847.31323,27.681662,611.46808,639.14978,,,-69.260002,-60.833332,,,,0,60,30.76923,65.384613,62.222221,76.666664,70.833336,,,,-7,29,145,-46,-45,11
2020-07-01,Ontario,36956,124,2724,4,30344,0,1407325,0,,,,,,,14322757,.0025802294,.00019018685,.0021185866,8.6575510e-06,2.7927584e-07,0,10.517484,7.9098568,10.320354,33068,.098257966,0,14.157202,,,,,,,,,,,,,3888,174.57143,36434.57,6.7142859,2706.8572,144,30029.285,3698.4285,196,246,20.408163,0,20.408163,16.260162,0,16.260162,209,288.28571,32.125771,688.99524,721.12097,23.290388,499.50449,522.79486,,,-70.410004,-68.833336,95.12575116848431,876.7000000000001,449.3,0,60,30.76923,65.384613,62.222221,76.666664,70.833336,,,,-47,-39,276,-59,-71,18
2020-07-02,Ontario,37115,159,2728,4,30730,386,1457703,50378,,,,,,,14322757,.0025913308,.00019046612,.0021455367,.000011101215,2.7927584e-07,.000026950118,10.521776,7.911324,10.332994,33458,.10177531,.0035173395,14.192372,,,,,,,,,,,,,3657,171.85715,36606.43,5.5714288,2712.4285,171.71428,30201,3693,188,175,21.276596,2053.1914,2074.468,22.857143,2205.7144,2228.5715,202,245.71428,27.581331,850.07068,877.65204,22.674419,698.83722,721.5116,,,-83.849998,-65,,,,0,60,30.76923,65.384613,62.222221,76.666664,70.833336,,,,-16,11,136,-49,-49,14
2020-07-03,Ontario,37280,165,2731,3,30909,179,1481897,24194,,,,,,,14322757,.0026028508,.00019067558,.0021580341,.000011520128,2.0945689e-07,.000012497594,10.526213,7.9124231,10.338802,33640,.10346451,.0016891999,14.208834,,,,,,,,,,,,,3640,179,36785.43,5.5714288,2718,165,30366,3701.4285,209,207,14.354067,856.45935,870.81342,14.492754,864.73431,879.22705,201.57143,230.71428,27.639973,818.56842,846.20837,24.148609,715.17029,739.31891,,,-80.190002,-63.666668,,,,0,60,30.76923,65.384613,62.222221,76.666664,70.833336,46.619999,38.41,54.82,-22,4,157,-49,-51,15
2020-07-04,Ontario,37396,116,2733,2,31083,174,1503322,21425,,,,,,,14322757,.0026109498,.00019081522,.0021701828,8.0989994e-06,1.3963792e-07,.000012148499,10.529319,7.9131551,10.344417,33816,.10496038,.0014958712,14.223187,,,,,,,,,,,,,3580,172.14285,36957.57,4.5714288,2722.5715,164.42857,30530.428,3704.5715,181,190,11.049724,961.32599,972.37567,10.526316,915.78949,926.3158,192.28572,218,23.774145,855.12628,878.90045,20.969856,754.25952,775.22937,,,-90.410004,-57.25,,,,0,60,30.76923,65.384613,62.222221,76.666664,70.833336,,,,-25,-3,203,-34,-9,4
2020-07-05,Ontario,37520,124,2734,1,31266,183,1527114,23792,,,,,,,14322757,.0026196074,.00019088504,.0021829596,8.6575510e-06,6.9818960e-08,.00001277687,10.532629,7.9135208,10.350286,34000,.10662151,.0016611327,14.238891,,,,,,,,,,,,,3520,153.85715,37111.43,4,2726.5715,165.57143,30696,3688.8572,157,196,6.3694267,1165.6051,1171.9745,5.1020408,933.67346,938.77551,189.71428,209,21.084337,872.74097,893.82532,19.138756,792.20776,811.34656,,,-76.849998,-56.416668,,,,0,60,30.76923,65.384613,62.222221,76.666664,70.833336,,,,-20,-7,184,-36,-8,2
2020-07-06,Ontario,37704,184,2734,0,31426,160,1544417,17303,,,,,,,14322757,.002632454,.00019088504,.0021941306,.000012846689,0,.000011171033,10.537521,7.9135208,10.355391,34160,.10782959,.0012080774,14.250157,,,,,,,,,,,,,3544,146.14285,37257.57,2.5714285,2729.1428,175.71428,30871.715,3656.7144,224,188,0,714.28571,714.28571,0,851.06384,851.06384,192.14285,202,13.382899,914.49811,927.88104,12.729844,869.87268,882.60254,,,-82.879997,-59.166668,,,,0,60,30.76923,65.384613,62.222221,76.666664,70.833336,,,,-19,2,135,-50,-47,14
2020-07-07,Ontario,37788,84,2735,1,31603,177,1559529,15112,,,,,,,14322757,.0026383188,.00019095486,.0022064885,5.8647925e-06,6.9818960e-08,.000012357956,10.539747,7.9138865,10.361008,34338,.10888469,.0010551041,14.259894,,,,,,,,,,,,,3450,136.57143,37394.145,2.1428571,2731.2856,179.85715,31051.572,3611.2856,238,209,4.2016807,743.69745,747.89917,4.7846889,846.88995,851.67462,199,201.57143,10.768126,903.80475,914.57288,10.630758,892.27502,902.90576,,,-80.040001,-64.666664,,,,0,60,26.923077,65.384613,60,75.555557,69.444443,,,,-20,3,120,-49,-46,14
2020-07-08,Ontario,37952,164,2740,5,31805,202,1582361,22832,,,,,,,14322757,.0026497692,.00019130395,.002220592,.000011450309,3.4909479e-07,.00001410343,10.544078,7.9157133,10.367379,34545,.1104788,.0015941066,14.274428,,,,,,,,,,,,,3407,142.28572,37536.43,2.2857144,2733.5715,208.71428,31260.285,3542.5715,201,181,24.875622,1004.9751,1029.8507,27.62431,1116.0221,1143.6464,199.71428,192.28572,11.444922,1045.0643,1056.5093,11.887073,1085.4382,1097.3253,,,-83.519997,-64.666664,,,,0,60,26.923077,65.384613,60,75.555557,69.444443,,,,-20,1,106,-50,-46,14
2020-07-09,Ontario,38073,121,2742,2,31977,172,1608687,26326,,,,,,,14322757,.0026582172,.00019144359,.0022326009,8.4480944e-06,1.3963792e-07,.000012008861,10.54726,7.9164429,10.372772,34719,.11231685,.0018380539,14.290929,,,,,,,,,,,,,3354,136.85715,37673.285,2,2735.5715,178.14285,31438.428,3499.2856,178,157,11.235955,966.29211,977.52808,12.738853,1095.5414,1108.2803,198.28572,189.71428,10.086455,898.41492,908.5014,10.542169,939.00604,949.54822,,,-79.300003,-65.166664,,,,0,60,26.923077,65.384613,60,75.555557,69.444443,,,,-20,4,121,-49,-45,14
2020-07-10,Ontario,38192,119,2752,10,32155,178,1636171,27484,,,,,,,14322757,.0026665258,.00019214177,.0022450287,8.3084560e-06,6.9818958e-07,.000012427775,10.550382,7.920083,10.378324,34907,.11423576,.0019189043,14.307869,,,,,,,,,,,,,3285,130.28572,37803.57,3,2738.5715,178,31616.428,3448.5715,115,224,86.95652,1547.826,1634.7826,44.642857,794.64288,839.28571,184.85715,192.14285,16.228748,962.9057,979.13446,15.613383,926.39404,942.00745,,,-73.779999,-63.083332,,,,0,60,26.923077,65.384613,60,75.555557,69.444443,47.02,39.830002,54.209999,-25,-2,108,-49,-45,14
2020-07-11,Ontario,38273,81,2752,0,32422,267,1665693,29522,,,,,,,14322757,.002672181,.00019214177,.0022636703,5.6553358e-06,0,.000018641662,10.5525,7.920083,10.386593,35174,.11629695,.0020611954,14.325752,,,,,,,,,,,,,3099,125.28571,37928.855,2.7142856,2741.2856,191.28572,31807.715,3379.8572,164,238,0,1628.0488,1628.0488,0,1121.8488,1121.8488,182.42857,199,14.878621,1048.5513,1063.4299,13.639627,961.2348,974.87439,,,-83.050003,-61.416668,,,,0,60,26.923077,65.384613,60,75.555557,69.444443,,,,-26,-3,88,-38,-9,6
2020-07-12,Ontario,38339,66,2753,1,32534,112,1691419,25726,,,,,,,14322757,.0026767892,.00019221159,.0022714899,4.6080513e-06,6.9818960e-08,7.8197236e-06,10.554223,7.9204464,10.390041,35287,.11809312,.0017961626,14.341079,,,,,,,,,,,,,3052,117,38045.855,2.7142856,2744,181.14285,31988.857,3313,252,201,3.9682539,444.44446,448.41269,4.9751244,557.21393,562.18903,196,199.71428,13.848396,924.19824,938.04663,13.590844,907.01001,920.60089,,,-68.720001,-58,,,,0,60,26.923077,65.384613,60,75.555557,69.444443,,,,-18,-5,180,-35,-6,3
2020-07-13,Ontario,38595,256,2759,6,32663,129,1712315,20896,,,,,,,14322757,.0026946627,.00019263051,.0022804968,.000017873654,4.1891377e-07,9.0066460e-06,10.560878,7.9226236,10.393998,35422,.11955205,.001458937,14.353356,,,,,,,,,,,,,3173,127.28571,38173.145,3.5714285,2747.5715,176.71428,32165.572,3260,238,178,25.210085,542.01678,567.22687,33.707867,724.71912,758.42694,198,198.28572,18.037518,892.49634,910.53387,18.011526,891.21033,909.22186,,,-77.629997,-62.833332,,,,0,60,26.923077,65.384613,60,75.555557,69.444443,,,,-19,-1,126,-50,-46,13
2020-07-14,Ontario,38678,83,2761,2,32785,122,1729059,16744,,,,,,,14322757,.0027004578,.00019277015,.0022890146,5.7949737e-06,1.3963792e-07,8.5179136e-06,10.563026,7.9233484,10.397726,35546,.1207211,.0011690487,14.363088,,,,,,,,,,,,,3132,127.14286,38300.285,3.7142856,2751.2856,168.85715,32334.428,3214.5715,151,115,13.245033,807.94702,821.19208,17.391304,1060.8695,1078.2609,185.57143,184.85715,20.015396,909.93073,929.94617,20.092735,913.44666,933.53943,,,-75.510002,-63.916668,,,,0,60,26.923077,65.384613,60,75.555557,69.444443,,,,-19,2,142,-49,-45,13
2020-07-15,Ontario,38782,104,2770,9,32920,135,1752828,23769,,,,,,,14322757,.0027077189,.00019339852,.0022984401,7.2611720e-06,6.2837063e-07,9.4255593e-06,10.565712,7.9266024,10.401835,35690,.12238063,.0016595268,14.376741,,,,,,,,,,,,,3092,118.57143,38418.855,4.2857141,2755.5715,159.28572,32493.715,3169.5715,124,164,72.580643,1088.7097,1161.2903,54.878048,823.17072,878.04877,174.57143,182.42857,24.549917,912.43866,936.98859,23.492559,873.1402,896.63275,,,-72.879997,-62.916668,,,,0,60,26.923077,65.384613,60,75.555557,69.444443,,,,-18,1,133,-50,-45,13
2020-07-16,Ontario,38903,121,2776,6,33061,141,1779320,26492,,,,,,,14322757,.0027161669,.00019381744,.0023082846,8.4480944e-06,4.1891377e-07,9.8444734e-06,10.568827,7.9287663,10.40611,35837,.12423027,.0018496439,14.391742,,,,,,,,,,,,,3066,118.57143,38537.43,4.8571429,2760.4285,154.85715,32648.572,3128.4285,159,252,37.735847,886.79248,924.52832,23.809525,559.5238,583.33331,171.85715,196,28.262676,901.08063,929.34332,24.781342,790.08746,814.86884,,,-88.410004,-66.666664,,,,0,60,26.923077,65.384613,60,75.555557,69.444443,,,,-21,2,69,-51,-45,15
2020-07-17,Ontario,39046,143,2781,5,33162,101,1810483,31163,,,,,,,14322757,.0027261511,.00019416653,.0023153364,9.9841109e-06,3.4909479e-07,7.0517149e-06,10.572495,7.9305658,10.40916,35943,.12640604,.0021757681,14.409104,,,,,,,,,,,,,3103,122,38659.43,4.1428571,2764.5715,143.85715,32792.43,3102.4285,165,238,30.30303,612.12122,642.42426,21.008404,424.36975,445.37814,179,198,23.144453,803.6712,826.81567,20.923521,726.55127,747.47479,,,-71.419998,-61.916668,,,,0,60,19.23077,65.384613,55.555557,71.666664,64.583336,49.57,43.91,55.240002,-21,0,162,-47,-43,12
2020-07-18,Ontario,39245,199,2782,1,33294,132,1839332,28849,,,,,,,14322757,.0027400451,.00019423635,.0023245525,.000013893973,6.9818960e-08,9.2161026e-06,10.577579,7.9309254,10.413133,36076,.12842025,.0020142072,14.424913,,,,,,,,,,,,,3169,138.85715,38798.285,4.2857141,2768.8572,124.57143,32917,3112.4285,116,151,8.6206894,1137.931,1146.5518,6.6225166,874.17218,880.79468,172.14285,185.57143,24.896265,723.65143,748.54773,23.094688,671.28558,694.38031,,,-66.199997,-54.416668,,,,0,60,19.23077,65.384613,55.555557,71.666664,64.583336,,,,-22,-2,210,-32,-6,3
2020-07-19,Ontario,39392,147,2785,3,33407,113,1866222,26890,,,,,,,14322757,.0027503085,.00019444581,.002332442,.000010263388,2.0945689e-07,7.8895428e-06,10.581318,7.932003,10.416521,36192,.13029768,.0018774319,14.439426,,,,,,,,,,,,,3200,150.42857,38948.715,4.5714288,2773.4285,124.71429,33041.715,3133.5715,124,124,24.193548,911.29034,935.48389,24.193548,911.29034,935.48389,153.85715,174.57143,29.712164,810.58496,840.29712,26.186581,714.40265,740.58923,,,-81.230003,-58.75,,,,0,60,19.23077,65.384613,55.555557,71.666664,64.583336,,,,-23,-9,111,-40,-10,4
2020-07-20,Ontario,39546,154,2785,0,33513,106,1887135,20913,,,,,,,14322757,.0027610606,.00019444581,.0023398427,.00001075212,0,7.4008099e-06,10.585219,7.932003,10.419689,36298,.13175781,.0014601239,14.45057,,,,,,,,,,,,,3248,135.85715,39084.57,3.7142856,2777.1428,121.42857,33163.145,3144.2856,184,159,0,576.08698,576.08698,0,666.66669,666.66669,146.14285,171.85715,25.415445,830.88959,856.30505,21.612635,706.56689,728.17957,,,-70.720001,-60.916668,,,,0,60,19.23077,65.384613,55.555557,71.666664,64.583336,,,,-17,3,154,-49,-46,12
2020-07-21,Ontario,39733,187,2788,3,33605,92,1910109,22974,,,,,,,14322757,.0027741168,.00019465527,.0023462661,.000013056146,2.0945689e-07,6.4233445e-06,10.589937,7.9330797,10.42243,36393,.13336183,.0016040208,14.462671,,,,,,,,,,,,,3340,150.71428,39235.285,3.8571429,2781,117.14286,33280.285,3174,84,165,35.714287,1095.238,1130.9524,18.181818,557.57574,575.75757,136.57143,179,28.24268,857.7406,885.98328,21.548285,654.42938,675.97766,,,-71.870003,-62.25,,,,0,60,19.23077,65.384613,55.555557,71.666664,64.583336,,,,-18,3,145,-49,-45,13
2020-07-22,Ontario,39869,136,2789,1,33812,207,1934099,23990,,,,,,,14322757,.0027836121,.00019472509,.0023607188,9.4953784e-06,6.9818960e-08,.000014452525,10.593354,7.9334383,10.428571,36601,.13503678,.0016749569,14.475152,,,,,,,,,,,,,3268,155.28572,39390.57,2.7142856,2783.7144,127.42857,33407.715,3199.1428,164,116,6.0975609,1262.1951,1268.2927,8.6206894,1784.4828,1793.1034,142.28572,172.14285,19.076303,895.58228,914.65863,15.767634,740.24902,756.0166,,,-84.620003,-64.75,,,,0,60,19.23077,65.384613,55.555557,71.666664,64.583336,,,,-21,-2,68,-52,-45,15
2020-07-23,Ontario,40012,143,2789,0,33963,151,1960100,26001,,,,,,,14322757,.0027935961,.00019472509,.0023712614,9.9841109e-06,0,.000010542663,10.596934,7.9334383,10.433027,36752,.13685215,.0018153628,14.488506,,,,,,,,,,,,,3260,158.42857,39549,1.8571428,2785.5715,128.85715,33536.57,3226.8572,121,124,0,1247.9338,1247.9338,0,1217.7419,1217.7419,136.85715,153.85715,13.569937,941.54486,955.11481,12.070566,837.5116,849.58215,,,-70.860001,-63.5,,,,0,60,19.23077,65.384613,55.555557,71.666664,64.583336,,,,-18,4,148,-48,-44,13
2020-07-24,Ontario,40220,208,2792,3,34100,137,1988909,28809,,,,,,,14322757,.0028081185,.00019493453,.0023808265,.000014522344,2.0945689e-07,9.5651976e-06,10.602119,7.9345136,10.437053,36892,.13886356,.0020114144,14.503097,,,,,,,,,,,,,3328,167.71428,39716.715,1.5714285,2787.1428,134,33670.57,3259,119,184,25.210085,1151.2605,1176.4706,16.304348,744.56525,760.86957,130.28572,146.14285,12.061402,1028.5087,1040.5701,10.752688,916.91107,927.66376,,,-67.849998,-60.166668,,,,0,60,19.23077,65.384613,55.555557,71.666664,64.583336,51.040001,47.57,54.5,-22,-1,165,-47,-43,12
2020-07-25,Ontario,40348,128,2794,2,34240,140,2018813,29904,,,,,,,14322757,.0028170554,.00019507417,.0023906012,8.9368268e-06,1.3963792e-07,9.7746542e-06,10.605297,7.9352293,10.44115,37034,.14095142,.0020878662,14.518021,,,,,,,,,,,,,3314,157.57143,39874.285,1.7142857,2788.8572,135.14285,33805.715,3279.7144,81,84,24.691359,1728.395,1753.0864,23.809525,1666.6666,1690.4762,125.28571,136.57143,13.68301,1078.6772,1092.3604,12.552301,989.53973,1002.092,,,-65.349998,-53.583332,,,,0,60,19.23077,65.384613,55.555557,71.666664,64.583336,,,,-22,-3,220,-31,-5,2
2020-07-26,Ontario,40452,104,2798,4,34359,119,2044957,26144,,,,,,,14322757,.0028243165,.00019535345,.0023989095,7.2611720e-06,2.7927584e-07,8.3084560e-06,10.607871,7.9366603,10.444619,37157,.14277677,.0018253468,14.530888,,,,,,,,,,,,,3295,151.42857,40025.715,1.8571428,2790.7144,136,33941.715,3293.2856,66,164,60.60606,1803.0303,1863.6364,24.390244,725.60974,750,117,142.28572,15.873015,1162.3932,1178.2662,13.052208,955.82324,968.87543,,,-65.620003,-52.666668,,,,0,60,19.23077,65.384613,55.555557,71.666664,64.583336,,,,-17,-6,191,-35,-6,2
2020-07-27,Ontario,40602,150,2799,1,34461,102,2069621,24664,,,,,,,14322757,.0028347895,.00019542327,.0024060311,.000010472844,6.9818960e-08,7.1215341e-06,10.611572,7.9370174,10.447583,37260,.14449878,.0017220149,14.542876,,,,,,,,,,,,,3342,150.85715,40176.57,2,2792.7144,135.42857,34077.145,3306.7144,256,121,3.90625,398.4375,402.34375,8.2644625,842.97522,851.23969,127.28571,136.85715,15.712683,1063.9731,1079.6858,14.613778,989.56158,1004.1754,,,-78.739998,-56.416668,,,,0,60,19.23077,65.384613,55.555557,71.666664,64.583336,,,,-20,-1,109,-51,-47,13
2020-07-28,Ontario,40726,124,2804,5,34567,106,2086955,17334,,,,,,,14322757,.002843447,.00019577236,.0024134319,8.6575510e-06,3.4909479e-07,7.4008099e-06,10.614622,7.9388022,10.450655,37371,.14570902,.0012102418,14.551217,,,,,,,,,,,,,3355,141.85715,40318.43,2.2857144,2795,137.42857,34214.57,3308.8572,83,119,60.240963,1277.1084,1337.3494,42.016808,890.75629,932.77313,127.14286,130.28572,17.977528,1080.8989,1098.8763,17.543859,1054.8246,1072.3684,,,-70.660004,-60,,,,0,60,19.23077,65.384613,55.555557,71.666664,64.583336,,,,-18,4,147,-49,-45,12
2020-07-29,Ontario,40819,93,2806,2,34741,174,2114263,27308,,,,,,,14322757,.0028499402,.000195912,.0024255805,6.4931633e-06,1.3963792e-07,.000012148499,10.616903,7.9395151,10.455676,37547,.14761564,.0019066161,14.564217,,,,,,,,,,,,,3272,135.71428,40454.145,2.4285715,2797.4285,132.71428,34347.285,3309.4285,104,81,19.23077,1673.0769,1692.3077,24.691359,2148.1482,2172.8396,118.57143,125.28571,20.481928,1119.2771,1139.759,19.384266,1059.293,1078.6772,,,-69.559998,-62.333332,,,,0,60,19.23077,65.384613,55.555557,71.666664,64.583336,,,,-16,2,125,-49,-45,13
2020-07-30,Ontario,40921,102,2809,3,34906,165,2141939,27676,,,,,,,14322757,.0028570616,.00019612146,.0024371005,7.1215341e-06,2.0945689e-07,.000011520128,10.619399,7.9405837,10.460414,37715,.14954795,.0019323096,14.577222,,,,,,,,,,,,,3206,129.85715,40584,2.8571429,2800.2856,134.71428,34482,3301.7144,121,66,24.793388,1363.6364,1388.4298,45.454544,2500,2545.4546,118.57143,117,24.096386,1136.1445,1160.241,24.420025,1151.4041,1175.8241,,,-63.84,-61.333332,,,,0,60,19.23077,65.384613,55.555557,71.666664,64.583336,,,,-14,7,155,-46,-45,12
2020-07-31,Ontario,41039,118,2811,2,35074,168,2171972,30033,,,,,,,14322757,.0028653003,.0001962611,.0024488303,8.2386377e-06,1.3963792e-07,.000011729585,10.622278,7.9412956,10.465216,37885,.15164483,.0020968728,14.591146,,,,,,,,,,,,,3154,117,40701,2.7142856,2803,139.14285,34621.145,3276.8572,143,256,13.986014,1174.8252,1188.8112,7.8125,656.25,664.0625,122,127.28571,22.248243,1140.5151,1162.7634,21.324354,1093.1537,1114.4781,,,-53.66,-58.166668,,,,0,60,15.384615,65.384613,53.333332,74.166664,67.708336,53.279999,51.490002,55.080002,-17,4,180,-43,-45,10
2020-08-01,Ontario,41148,109,2813,2,35237,163,2205254,33282,,,,,,,14322757,.0028729106,.00019640074,.0024602106,7.6102665e-06,1.3963792e-07,.000011380491,10.62493,7.9420066,10.469851,38050,.15396854,.0023237146,14.606353,,,,,,,,,,,,,3098,114.28571,40815.285,2.7142856,2805.7144,142.42857,34763.57,3246,199,83,10.050251,819.09546,829.14575,24.096386,1963.8555,1987.9518,138.85715,127.14286,19.547323,1025.7201,1045.2675,21.348312,1120.2247,1141.573,,,-46.77,-52.583332,86.36363636363639,828.2000000000001,444.4,0,60,15.384615,65.384613,53.333332,74.166664,67.708336,,,,-21,-3,229,-28,-9,1
2020-08-02,Ontario,41222,74,2814,1,35359,122,2235697,30443,,,,,,,14322757,.0028780771,.00019647056,.0024687287,5.1666029e-06,6.9818960e-08,8.5179136e-06,10.626727,7.9423623,10.473309,38173,.15609404,.0021254986,14.620064,,,,,,,,,,,,,3049,110,40925.285,2.2857144,2808,142.85715,34906.43,3210.8572,147,104,6.802721,829.93195,836.73468,9.6153851,1173.0769,1182.6923,150.42857,118.57143,15.194682,949.6676,964.8623,19.277109,1204.8193,1224.0964,,,-65.050003,-54.666668,,,,0,60,15.384615,65.384613,53.333332,74.166664,67.708336,,,,-18,-6,86,-40,-14,4
2020-08-03,Ontario,41292,70,2817,3,35359,0,2235697,0,,,,,,,14322757,.0028829644,.00019668,.0024687287,4.8873271e-06,2.0945689e-07,0,10.628424,7.9434276,10.473309,38176,.15609404,0,14.620064,,,,,,,,,,,,,3116,98.571426,41023.855,2.5714285,2810.5715,128.28572,35034.715,3178.5715,154,121,19.48052,0,19.48052,24.793388,0,24.793388,135.85715,118.57143,18.927444,944.26923,963.19666,21.686747,1081.9277,1103.6145,,,-61.900002,-61.583332,,,,0,60,15.384615,65.384613,53.333332,74.166664,67.708336,,,,-30,-23,178,-61,-74,18
2020-08-04,Ontario,41418,126,2820,3,35601,242,2277887,42190,,,,,,,14322757,.0028917617,.00019688946,.0024856247,8.7971894e-06,2.0945689e-07,.000016896189,10.631471,7.9444923,10.480129,38421,.15903971,.002945662,14.638759,,,,,,,,,,,,,2997,98.85714,41122.715,2.2857144,2812.8572,147.71428,35182.43,3127.4285,187,143,16.04278,1294.1177,1310.1604,20.979021,1692.3077,1713.2867,150.71428,122,15.165878,980.09479,995.26068,18.735363,1210.7728,1229.5082,,,-74.629997,-61.083332,,,,0,60,15.384615,65.384613,53.333332,74.166664,67.708336,,,,-18,3,63,-50,-47,13
2020-08-05,Ontario,41493,75,2821,1,35747,146,2295116,17229,,,,,,,14322757,.0028969981,.00019695928,.0024958183,5.2364221e-06,6.9818960e-08,.000010193568,10.63328,7.9448466,10.484221,38568,.16024262,.0012029109,14.646294,,,,,,,,,,,,,2925,96.285713,41219,2.1428571,2815,143.71428,35326.145,3077.8572,136,199,7.352941,1073.5294,1080.8823,5.0251255,733.66833,738.69348,155.28572,138.85715,13.799447,925.48291,939.28235,15.432097,1034.9794,1050.4115,,,-60.419998,-58.916668,,,,0,60,15.384615,65.384613,53.333332,74.166664,67.708336,,,,-13,5,148,-47,-45,12
2020-08-06,Ontario,41579,86,2821,0,35906,159,2321297,26181,,,,,,,14322757,.0029030025,.00019695928,.0025069197,6.0044304e-06,0,.000011101215,10.63535,7.9448466,10.48866,38727,.16207054,.0018279302,14.657637,,,,,,,,,,,,,2852,94,41313,1.7142857,2816.7144,142.85715,35469,3027.2856,143,147,0,1111.8881,1111.8881,0,1081.6327,1081.6327,158.42857,150.42857,10.820559,901.71326,912.53381,11.396011,949.6676,961.06366,,,-58.080002,-59.25,,,,0,60,15.384615,65.384613,53.333332,74.166664,67.708336,,,,-13,4,173,-46,-44,12
2020-08-07,Ontario,41670,91,2821,0,36024,118,2346433,25136,,,,,,,14322757,.002909356,.00019695928,.0025151582,6.3535254e-06,0,8.2386377e-06,10.637537,7.9448466,10.49194,38845,.16382551,.0017549694,14.668406,,,,,,,,,,,,,2825,90.14286,41403.145,1.4285715,2818.1428,135.71428,35604.715,2980.2856,208,154,0,567.30768,567.30768,0,766.23376,766.23376,167.71428,135.85715,8.5178881,809.19934,817.71722,10.515247,998.94843,1009.4636,,,-53.529999,-57.416668,,,,0,60,15.384615,65.384613,53.333332,74.166664,67.708336,54.220001,52.310001,56.130001,-19,-3,169,-45,-43,11
2020-08-08,Ontario,41747,77,2823,2,36131,107,2372441,26008,,,,,,,14322757,.0029147321,.00019709893,.0025226288,5.3760600e-06,1.3963792e-07,7.4706286e-06,10.639383,7.9455552,10.494906,38954,.16564137,.0018158515,14.67943,,,,,,,,,,,,,2793,85.571426,41488.715,1.4285715,2819.5715,127.71429,35732.43,2936.7144,128,187,15.625,835.9375,851.5625,10.695188,572.1925,582.8877,157.57143,150.71428,9.0661831,810.51678,819.58295,9.4786739,847.39343,856.87207,,,-45.869999,-49.666668,,,,0,60,15.384615,65.384613,53.333332,74.166664,67.708336,,,,-18,-4,232,-28,-5,1
2020-08-09,Ontario,41806,59,2824,1,36279,148,2400212,27771,,,,,,,14322757,.0029188516,.00019716875,.002532962,4.1193189e-06,6.9818960e-08,.000010333206,10.640795,7.9459095,10.498994,39103,.16758031,.0019389424,14.691068,,,,,,,,,,,,,2703,83.428574,41572.145,1.4285715,2821,131.42857,35863.855,2887.2856,104,136,9.6153851,1423.0769,1432.6923,7.352941,1088.2354,1095.5883,151.42857,155.28572,9.4339628,867.92456,877.35852,9.1996317,846.36615,855.56573,,,-50.310001,-47.583332,,,,0,60,15.384615,65.384613,53.333332,74.166664,67.708336,,,,-14,-7,180,-33,-6,1
2020-08-10,Ontario,41941,135,2824,0,36381,102,2422487,22275,,,,,,,14322757,.002928277,.00019716875,.0025400836,9.4255593e-06,0,7.1215341e-06,10.644019,7.9459095,10.501801,39205,.16913553,.0015552173,14.700305,,,,,,,,,,,,,2736,92.714287,41664.855,1,2822,146,36009.855,2833,150,143,0,680,680,0,713.28674,713.28674,150.85715,158.42857,6.6287875,967.80298,974.43176,6.3119926,921.55096,927.86292,,,-60.950001,-51.416668,,,,0,60,15.384615,65.384613,53.333332,74.166664,67.708336,,,,-16,-2,142,-50,-45,12
2020-08-11,Ontario,42032,91,2825,1,36456,75,2444068,21581,,,,,,,14322757,.0029346305,.00019723857,.00254532,6.3535254e-06,6.9818960e-08,5.2364221e-06,10.646187,7.9462638,10.503861,39281,.17064229,.0015067629,14.709174,,,,,,,,,,,,,2751,87.714287,41752.57,.71428573,2822.7144,122.14286,36132,2797.8572,124,208,8.0645161,604.83868,612.9032,4.8076925,360.57693,365.38461,141.85715,167.71428,5.0352468,861.02716,866.06244,4.258944,728.27942,732.53839,,,-65.940002,-57.75,,,,0,60,15.384615,65.384613,53.333332,74.166664,67.708336,,,,-16,1,128,-49,-44,12
