date,cvaccine4,new_cvaccine4,country,cvaccine3,new_cvaccine3,cvaccine2,new_cvaccine2,cvaccine1,new_cvaccine1,avaccine3,new_avaccine3,avaccine2,new_avaccine2,avaccine1,new_avaccine1,avaccine,new_avaccine,testing,new_testing,deaths,new_deaths,cases,new_cases,recovered,dvaccine,new_recovered,new_dvaccine,pop,casespc,deathspc,recoveredpc,new_casespc,new_deathspc,new_recoveredpc,lcases,ldeaths,lrecovered,deathrecovered,testingpc,new_testingpc,ltesting,dvaccinepc,new_dvaccinepc,active,new_casesmv7,casesmv7,new_deathsmv7,deathsmv7,new_recoveredmv7,recoveredmv7,activemv7,active14,active18,deathactive14,recoveredactive14,deathrecoveredactive14,deathactive18,recoveredactive18,deathrecoveredactive18,active14mv7,active18mv7,deathactive14mv7,recoveredactive14mv7,deathrecoveredactive14mv7,deathactive18mv7,recoveredactive18mv7,deathrecoveredactive18mv7,new_layoffs,layoffs,reservations,ridership,unemployment_yoy,unemployment,unemployment_2019,index_limittravel,index_selfisolate,index_limitsocialdomest,index_econrelief,index_total,index_stringency,index_stringencynospend,bnccindx,bnccexp,bnccpbk,retail_and_recreation_percent_ch,grocery_and_pharmacy_percent_cha,parks_percent_change_from_baseli,transit_stations_percent_change_,workplaces_percent_change_from_b,residential_percent_change_from_
2021-05-01,0,0,Canada,0,0,2.9400001,.2700000107288361,33.419998,4.309999942779541,0,0,1123681,103226,12779872,1647000,13903553,1750226,31629630,150505,24116,42,1229722,7644,1119240,14862134,7347,26830,37058856,.033182945,.00065074861,.00019825221,.00020626649,1.1333324e-06,.030201688,14.022299,10.090631,13.928161,1143356,.85349721,.0040612426,17.269606,.40104136,.00072398351,86366,7925.8569,1205497.3,48.714287,23971.572,8218.2861,1094833.9,86691.859,8703,7920,4.825922,844.19165,849.01758,5.3030305,927.65149,932.95453,8738,8272.1426,5.5749927,940.52258,946.09753,5.8889565,993.48944,999.37836,,,-86.760002,-59,51.08814923189466,1652.3,1093.6,66.666664,100,100,100,100,77.564102,70.833336,,,,-25,5,80,-47,-13,8
2021-05-02,0,0,Canada,0,0,2.9400001,0,33.419998,0,0,0,1123681,0,12779872,0,13903553,0,31756544,126914,24152,36,1237671,7949,1126146,14862134,6906,0,37058856,.033397444,.00065172004,.00018635222,.00021449664,9.7142777e-07,.03038804,14.028742,10.092122,13.934312,1150298,.85692185,.0034246605,17.273609,.40104136,0,87373,7920.2856,1213417.6,47.142857,24018.715,8192.5713,1103026.4,86372.43,8400,8856,4.2857141,822.14288,826.42859,4.0650406,779.8103,783.87537,8701,8454.1426,5.4180965,941.56665,946.98474,5.5763025,969.06,974.63629,,,-86.309998,-58,,,,66.666664,100,100,100,100,77.564102,70.833336,,,,-24,0,99,-50,-16,7
2021-05-03,0,0,Canada,0,0,2.9400001,0,33.419998,0,0,0,1123681,0,12779872,0,13903553,0,31897715,141171,24202,50,1244863,7192,1135367,16713632,9221,1851498,37058856,.033591513,.00065306929,.0002488204,.00019406967,1.3492051e-06,.03063686,14.034536,10.094191,13.942467,1159569,.86073124,.0038093729,17.278046,.45100236,.049961012,85294,7909.2856,1221326.9,47.42857,24066.143,8092.4287,1111118.9,86141.859,7942,9249,6.2956433,1161.0426,1167.3383,5.4059896,996.97266,1002.3787,8644.8574,8629,5.4863334,936.09741,941.58374,5.4964156,937.81769,943.31409,,,-88.839996,-63,,,,66.666664,100,100,100,100,77.564102,70.833336,,,,-27,-2,23,-57,-38,13
2021-05-04,0,0,Canada,0,0,2.9400001,0,33.419998,0,0,0,1123681,0,12779872,0,13903553,0,32009297,111582,24240,38,1252082,7219,1142830,16713632,7463,0,37058856,.033786312,.00065409468,.00020138237,.00019479824,1.0253959e-06,.030838244,14.040318,10.095759,13.949018,1167070,.86374217,.0030109403,17.281536,.45100236,0,85012,7880.2856,1229207.1,45.714287,24111.857,8031.5713,1119150.4,85944.859,7776,9444,4.8868313,959.74792,964.63477,4.0237188,790.23718,794.26093,8624.2861,8680,5.3006458,931.27374,936.5744,5.266623,925.2962,930.56287,,,-87.239998,-64,,,,66.666664,100,100,100,100,77.564102,70.833336,,,,-27,2,42,-57,-38,14
2021-05-05,0,0,Canada,0,0,2.9400001,0,33.419998,0,0,0,1123681,0,12779872,0,13903553,0,32127480,118183,24299,59,1259491,7409,1151213,16834204,8383,120572,37058856,.033986237,.00065568672,.00022620773,.00019992523,1.5920621e-06,.031064451,14.046218,10.09819,13.956326,1175512,.86693126,.0031890622,17.285223,.45425591,.0032535272,83979,7796.1431,1237003.3,47.285713,24159.143,8014.5713,1127165,85679.141,8658,8703,6.814507,968.23749,975.052,6.7792716,963.23108,970.01031,8596,8738,5.5008974,932.36053,937.86145,5.4115028,917.20886,922.62042,,,-83.360001,-64,,,,66.666664,100,100,100,100,77.564102,70.833336,,,,-27,1,35,-56,-37,14
2021-05-06,0,0,Canada,0,0,2.9400001,0,33.419998,0,0,0,1123681,0,12779872,0,13903553,0,32266078,138598,24335,36,1267172,7681,1159512,17981872,8299,1147668,37058856,.034193501,.00065665814,.00022394107,.00020726489,9.7142777e-07,.031288393,14.052299,10.099671,13.96351,1183847,.87067121,.0037399428,17.289528,.48522469,.030968793,83325,7722.2856,1244725.6,43.42857,24202.572,8006.5713,1135171.6,85351.43,8140,8400,4.4226046,1019.5331,1023.9557,4.2857141,987.9762,992.2619,8437.5713,8701,5.1470461,948.91895,954.06598,4.9912157,920.18976,925.18097,,,-85.239998,-64,,,,66.666664,100,100,100,100,77.564102,70.833336,,,,-24,4,66,-55,-37,13
2021-05-07,0,0,Canada,0,0,2.9400001,0,33.419998,0,0,0,1123681,0,12779872,0,13903553,0,32408744,142666,24380,45,1275078,7906,1167428,18033514,7916,51642,37058856,.034406837,.00065787241,.00021360617,.00021333632,1.2142847e-06,.031501997,14.058517,10.101519,13.970314,1191808,.8745209,.0038497141,17.29394,.48661819,.0013935131,83270,7571.4287,1252297,43.714287,24246.285,7933.5713,1143105.1,84945.57,8506,7942,5.2903833,930.63721,935.92755,5.666079,996.72626,1002.3923,8303.5713,8644.8574,5.2645164,955.44086,960.70538,5.0566812,917.7215,922.77814,,,-86.110001,-63,,,,66.666664,100,100,100,100,77.564102,70.833336,63.900002,67.160004,60.630001,-27,3,51,-56,-36,14
2021-05-08,0,0,Canada,0,0,3.28,.3400000035762787,38.630001,5.210000038146973,0,0,1253007,129326,14772651,1992779,16025658,2122105,32549573,140829,24422,42,1282103,7025,1174357,18042094,6929,8580,37058856,.034596398,.00065900577,.00018697286,.00018956333,1.1333324e-06,.03168897,14.064013,10.10324,13.976232,1198779,.87832105,.0038001442,17.298275,.48684973,.00023152361,83324,7483,1259780,43.714287,24290,7873.8569,1150979,84511,7961,7776,5.2757192,870.36804,875.64374,5.4012346,891.07507,896.47632,8197.5713,8624.2861,5.3325901,960.51093,965.84351,5.0687428,912.98651,918.05524,,,-87.709999,-60,,,,66.666664,100,100,100,100,77.564102,70.833336,,,,-23,13,65,-50,-13,8
2021-05-09,0,0,Canada,0,0,3.28,0,38.630001,0,0,0,1253007,0,14772651,0,16025658,0,32656588,107015,24485,63,1289114,7011,1181257,18042094,6900,0,37058856,.034785584,.00066070579,.00018619031,.00018918555,1.6999985e-06,.03187516,14.069466,10.105816,13.98209,1205742,.88120872,.0028877037,17.301558,.48684973,0,83372,7349,1267129,47.57143,24337.572,7873,1158852,83939.43,7988,8658,7.8868303,863.79572,871.6825,7.2765074,796.95081,804.22729,8138.7144,8596,5.8450794,967.35181,973.1969,5.5341358,915.89111,921.42523,,,-87.75,-59,,,,66.666664,100,100,100,100,77.564102,70.833336,,,,-15,11,110,-48,-12,5
2021-05-10,0,0,Canada,0,0,3.28,0,38.630001,0,0,0,1253007,0,14772651,0,16025658,0,32746626,90038,24533,48,1295379,6265,1189692,18154594,8435,112500,37058856,.034954641,.00066200102,.00022761092,.00016905541,1.2952370e-06,.032102771,14.074314,10.107775,13.989205,1214225,.88363832,.0024295948,17.30431,.48988545,.0030357116,81154,7216.5713,1274345.6,47.285713,24384.857,7760.7144,1166612.8,83348,7269,8140,6.603384,1160.4072,1167.0106,5.8968058,1036.2408,1042.1376,8042.5713,8437.5713,5.8794274,964.95435,970.8338,5.6041851,919.78058,925.38477,,,-88.010002,-59,,,,66.666664,100,100,100,100,77.564102,70.833336,,,,-26,-2,68,-56,-38,13
2021-05-11,0,0,Canada,0,0,3.28,0,38.630001,0,0,0,1253007,0,14772651,0,16025658,0,32867205,120579,24564,31,1301210,5831,1196825,19853152,7133,1698558,37058856,.035111986,.00066283753,.00019247762,.0001573443,8.3650718e-07,.032295249,14.078805,10.109037,13.995183,1221389,.88689208,.0032537163,17.307985,.53571951,.045834064,79821,7018.2856,1281363.9,46.285713,24431.143,7713.5713,1174326.3,82606.43,7422,8506,4.1767716,961.06171,965.23846,3.6444862,838.58453,842.229,7992,8303.5713,5.7915058,965.16156,970.95306,5.5741935,928.94623,934.52045,,,-89.379997,-65,,,,66.666664,100,100,100,100,77.564102,70.833336,,,,-26,2,49,-57,-37,14
2021-05-12,0,0,Canada,0,0,3.28,0,38.630001,0,0,0,1253007,0,14772651,0,16025658,0,33000988,133783,24615,51,1307263,6053,1204334,19950284,7509,97132,37058856,.035275321,.00066421373,.00020262363,.00016333477,1.3761893e-06,.032497872,14.083447,10.111112,14.001437,1228949,.8905021,.0036100142,17.312048,.53834051,.00262102,78314,6824.5713,1288188.4,45.142857,24476.285,7588.7144,1181915,81797.141,7998,7961,6.3765941,938.85974,945.23633,6.4062304,943.22321,949.62946,7897.7144,8197.5713,5.7159395,960.87476,966.5907,5.5068574,925.72717,931.23401,,,-91.160004,-65,,,,66.666664,100,100,100,100,77.564102,70.833336,,,,-23,6,80,-54,-37,13
2021-05-13,0,0,Canada,0,0,3.28,0,38.630001,0,0,0,1253007,0,14772651,0,16025658,0,33130094,129106,24664,49,1313568,6305,1212114,20355204,7780,404920,37058856,.035445455,.00066553592,.00020993632,.00017013476,1.3222210e-06,.03270781,14.088258,10.1131,14.007876,1236778,.89398587,.0034838095,17.315952,.54926693,.010926403,76790,6628,1294816.4,47,24523.285,7514.5713,1189429.6,80863.57,8198,7988,5.9770675,949.01196,954.98901,6.1342015,973.96094,980.09515,7906,8138.7144,5.9448519,950.48969,956.43451,5.774868,923.31183,929.08673,,,-87.730003,-64,,,,66.666664,100,100,100,100,77.564102,70.833336,,,,-20,7,115,-53,-37,13
2021-05-14,0,0,Canada,0,0,3.28,0,38.630001,0,0,0,1253007,0,14772651,0,16025658,0,33260515,130421,24711,47,1319593,6025,1220116,20355204,8002,0,37058856,.035608035,.0006668042,.00021592679,.00016257922,1.2682528e-06,.032923736,14.092834,10.115004,14.014457,1244827,.89750516,.0035192939,17.319881,.54926693,0,74766,6359.2856,1301175.8,47.285713,24570.572,7526.8569,1196956.4,79648.711,8962,7269,5.2443652,892.88104,898.12543,6.4658136,1100.8392,1107.3051,7971.1431,8042.5713,5.9321117,944.26318,950.19531,5.8794274,935.87695,941.75635,,,-88.110001,-61,,,,66.666664,100,100,100,100,77.564102,70.833336,64.599998,67.900002,61.299999,-23,6,106,-52,-36,13
2021-05-15,0,0,Canada,0,0,3.97,.6899999976158142,44.82,6.190000057220459,0,0,1518414,265407,17140937,2368286,18659351,2633693,33383609,123094,24744,33,1325330,5737,1226870,20355204,6754,0,37058856,.035762843,.00066769467,.00018225063,.0001548078,8.9047541e-07,.033105988,14.097172,10.116339,14.019977,1251614,.90082675,.0033215813,17.323576,.54926693,0,73716,6175.2856,1307351,46,24616.572,7501.8569,1204458.3,78276.141,7644,7422,4.3171115,883.56879,887.88593,4.4462409,909.99731,914.44354,7925.8569,7992,5.8037887,946.50421,952.30798,5.7557559,938.67078,944.42651,,,-87.610001,-55,,,,66.666664,100,100,100,100,77.564102,70.833336,,,,-21,8,149,-43,-15,6
2021-05-16,0,0,Canada,0,0,3.97,0,44.82,0,0,0,1518414,0,17140937,0,18659351,0,33482092,98483,24789,45,1330185,4855,1233293,20376264,6423,21060,37058856,.03589385,.00066890894,.0001733189,.00013100782,1.2142847e-06,.033279307,14.100828,10.118155,14.025198,1258082,.90348423,.0026574754,17.326521,.54983521,.00056828524,72103,5867.2856,1313218.3,43.42857,24660,7433.7144,1211892,76666.289,7949,7998,5.6610894,808.02618,813.68726,5.6264067,803.07574,808.70215,7920.2856,7897.7144,5.4832077,938.56647,944.04968,5.4988785,941.24884,946.74768,,,-89.080002,-56,,,,66.666664,100,100,100,100,77.564102,70.833336,,,,-15,7,164,-45,-13,4
2021-05-17,0,0,Canada,0,0,3.97,0,44.82,0,0,0,1518414,0,17140937,0,18659351,0,33592211,110119,24824,35,1334933,4748,1241500,20376264,8207,0,37058856,.03602197,.00066985335,.00022145854,.00012812052,9.4444363e-07,.033500765,14.104392,10.119566,14.031831,1266324,.9064557,.0029714624,17.329805,.54983521,0,68609,5650.5713,1318868.9,41.57143,24701.572,7401.1431,1219293.1,74874.141,7192,8198,4.8665185,1141.129,1145.9956,4.2693338,1001.0978,1005.3672,7909.2856,7906,5.2560287,935.75366,941.0097,5.2582126,936.14258,941.40076,,,-91.839996,-57,,,,66.666664,100,100,100,100,77.564102,70.833336,,,,-20,5,96,-54,-36,12
2021-05-18,0,0,Canada,0,0,3.97,0,44.82,0,0,0,1518414,0,17140937,0,18659351,0,33668217,76006,24867,43,1339228,4295,1248382,20984664,6882,608400,37058856,.036137868,.00067101372,.0001857046,.00011589672,1.1603164e-06,.03368647,14.107604,10.121297,14.037359,1273249,.90850663,.0020509537,17.332066,.56625235,.016417129,65979,5431.1431,1324300,43.285713,24744.857,7365.2856,1226658.4,72896.711,7219,8962,5.9565039,953.31763,959.27411,4.7980361,767.90894,772.70697,7880.2856,7971.1431,5.4929118,934.64703,940.13995,5.4303017,923.99365,929.42395,,,-88.419998,-62,,,,66.666664,100,100,100,100,77.564102,70.833336,,,,-21,7,99,-54,-36,12
2021-05-19,0,0,Canada,0,0,3.97,0,44.82,0,0,0,1518414,0,17140937,0,18659351,0,33754061,85844,24908,41,1343217,3989,1255714,21186954,7332,202290,37058856,.036245506,.00067212002,.00019784745,.00010763959,1.1063482e-06,.033884317,14.110578,10.122944,14.043215,1280622,.91082305,.0023164235,17.334612,.57171094,.0054586143,62595,5136.2856,1329436.3,41.857143,24786.715,7340,1233998.4,70651.141,7409,7644,5.5338101,989.60724,995.14105,5.3636837,959.18365,964.54736,7796.1431,7925.8569,5.3689551,941.49121,946.86017,5.2810874,926.08282,931.36389,,,-88.080002,-63,,,,66.666664,100,100,100,100,77.564102,70.833336,,,,-20,8,95,-55,-37,13
2021-05-20,0,0,Canada,0,0,3.97,0,44.82,0,0,0,1518414,0,17140937,0,18659351,0,33863593,109532,24951,43,1348431,5214,1262366,22932424,6652,1745470,37058856,.036386203,.00067328039,.00017949825,.00014069512,1.1603164e-06,.034063816,14.114452,10.124669,14.048498,1287317,.91377872,.0029556227,17.337851,.61881089,.047099944,61114,4980.4287,1334416.8,41,24827.715,7178.8569,1241177.3,68411.711,7681,7949,5.5982294,866.03308,871.63129,5.4094853,836.83484,842.24432,7722.2856,7920.2856,5.309309,929.62854,934.93781,5.1765809,906.38861,911.56525,,,-87.07,-62,,,,66.666664,100,100,100,100,77.564102,70.833336,,,,-17,13,95,-54,-35,12
2021-05-21,0,0,Canada,0,0,3.97,0,44.82,0,0,0,1518414,0,17140937,0,18659351,0,33979022,115429,25003,52,1352854,4423,1268989,23343094,6623,410670,37058856,.036505554,.00067468354,.00017871572,.00011935069,1.4031734e-06,.034242529,14.117727,10.126751,14.053731,1293992,.91689342,.003114748,17.341253,.62989247,.011081561,58862,4751.5713,1339168.3,41.714287,24869.428,6981.8569,1248159.1,66139.711,7906,7192,6.5772829,837.7182,844.29547,7.2302556,920.88434,928.11456,7571.4287,7909.2856,5.5094342,922.13202,927.64148,5.2740903,882.74176,888.01587,,,-87.260002,-61,,,,66.666664,100,100,100,100,77.564102,70.833336,65.690002,69.449997,61.93,-21,11,110,-54,-37,12
2021-05-22,0,0,Canada,0,0,4.5900002,.6200000047683716,50.290001,5.46999979019165,0,0,1754756,236342,19233580,2092643,20988336,2328985,34083103,104081,25040,37,1356806,3952,1274664,23575754,5675,232660,37058856,.036612194,.00067568192,.00015313478,.00010664118,9.9841179e-07,.034395665,14.120644,10.12823,14.058193,1299704,.91970199,.0028085324,17.344313,.63617057,.0062781214,57102,4496.5713,1343664.9,42.285713,24911.715,6827.7144,1254986.9,63766.285,7025,7219,5.2669039,807.82916,813.09607,5.1253638,786.11993,791.2453,7483,7880.2856,5.6509037,912.43011,918.08099,5.3660126,866.42981,871.79584,,,-87.279999,-56,,,,66.666664,100,100,100,100,77.564102,70.833336,,,,-23,8,127,-48,-15,6
2021-05-23,0,0,Canada,0,0,4.5900002,0,50.290001,0,0,0,1754756,0,19233580,0,20988336,0,34156883,73780,25071,31,1360374,3568,1280135,23577054,5471,1300,37058856,.036708474,.00067651848,.00014763002,.000096279284,8.3650718e-07,.034543294,14.12327,10.129467,14.062476,1305206,.92169285,.0019908871,17.346476,.63620567,.000035079334,55168,4312.7144,1347977.6,40.285713,24952,6691.7144,1261678.6,61347,7011,7409,4.4216232,780.34515,784.76678,4.1841006,738.42621,742.61035,7349,7796.1431,5.4817953,910.56122,916.04303,5.1673903,858.33655,863.50391,,,-85.32,-56,,,,66.666664,100,100,100,100,77.564102,70.833336,,,,-15,7,163,-50,-16,4
2021-05-24,0,0,Canada,0,0,4.5900002,0,50.290001,0,0,0,1754756,0,19233580,0,20988336,0,34218824,61941,25110,39,1363347,2973,1286553,23770004,6418,192950,37058856,.036788695,.00067757082,.00017318397,.000080223741,1.0523801e-06,.034716479,14.125453,10.131021,14.067477,1311663,.92336428,.0016714224,17.348286,.64141226,.0052065826,51684,4059.1428,1352036.8,40.857143,24992.857,6436.1431,1268114.8,58929.145,6265,7681,6.22506,1024.4214,1030.6465,5.0774641,835.5683,840.64575,7216.5713,7722.2856,5.6615729,891.85608,897.51764,5.2908096,833.4505,838.74133,,,-87.129997,-64,,,,66.666664,100,100,100,100,77.564102,70.833336,,,,-30,-12,193,-67,-76,19
2021-05-25,0,0,Canada,0,0,4.5900002,0,50.290001,0,0,0,1754756,0,19233580,0,20988336,0,34315368,96544,25156,46,1365858,2511,1292326,25368894,5773,1598890,37058856,.036856454,.0006788121,.00015577923,.000067757086,1.2412687e-06,.03487226,14.127294,10.132852,14.071955,1317482,.92596942,.0026051532,17.351105,.68455684,.043144614,48376,3804.2856,1355841,41.285713,25034.143,6277.7144,1274392.4,56414.43,5831,7906,7.8888698,990.05316,997.94202,5.8183656,730.2049,736.02325,7018.2856,7571.4287,5.8825922,894.47974,900.36237,5.4528298,829.13208,834.5849,,,-87.379997,-60,,,,66.666664,100,100,100,100,77.564102,70.833336,,,,-21,12,79,-55,-35,12
2021-05-26,0,0,Canada,0,0,4.5900002,0,50.290001,0,0,0,1754756,0,19233580,0,20988336,0,34372368,57000,25189,33,1368831,2973,1297960,25390194,5634,21300,37058856,.036936678,.00067970256,.00015202844,.000080223741,8.9047541e-07,.035024285,14.129468,10.134163,14.076304,1323149,.92750752,.0015380939,17.352764,.68513161,.00057476142,45682,3659.1428,1359500.1,40.142857,25074.285,6035.1431,1280427.6,53998.285,6053,7025,5.4518418,930.77814,936.22998,4.6975088,801.99286,806.69037,6824.5713,7483,5.8821068,884.32562,890.2077,5.3645406,806.51385,811.87836,,,-86.379997,-61,,,,66.666664,100,100,100,100,77.564102,70.833336,,,,-21,8,66,-55,-35,13
2021-05-27,0,0,Canada,0,0,4.5900002,0,50.290001,0,0,0,1754756,0,19233580,0,20988336,0,34449593,77225,25234,45,1371790,2959,1303555,25985034,5595,594840,37058856,.037016522,.00068091688,.00015097606,.000079845959,1.2142847e-06,.035175264,14.131627,10.135947,14.080606,1328789,.92959136,.0020838473,17.355007,.70118284,.016051224,43001,3337,1362837.1,40.42857,25114.715,5884.1431,1286311.8,51410.715,6305,7011,7.1371927,887.39093,894.52814,6.4184852,798.03168,804.45013,6628,7349,6.0996637,887.77051,893.87018,5.5012341,800.67261,806.17383,,,-86.589996,-60,,,,66.666664,100,100,100,100,77.564102,70.833336,,,,-18,11,83,-54,-34,12
2021-05-28,0,0,Canada,0,0,4.5900002,0,50.290001,0,0,0,1754756,0,19233580,0,20988336,0,34550200,100607,25268,34,1374805,3015,1308932,26009704,5377,24670,37058856,.037097879,.0006818343,.00014509352,.000081357073,9.1745949e-07,.035320356,14.133822,10.137294,14.084723,1334200,.93230617,.0027147897,17.357924,.70184857,.00066569785,40605,3135.8572,1365973,37.857143,25152.572,5706.1431,1292017.9,48802.57,6025,6265,5.6431537,892.44812,898.09131,5.4269753,858.26019,863.68713,6359.2856,7216.5713,5.9530497,897.29309,903.24615,5.245863,790.70001,795.94586,,,-79.620003,-59,,,,66.666664,100,100,100,100,77.564102,70.833336,65.800003,69.660004,61.939999,-22,7,59,-54,-31,12
2021-05-29,0,0,Canada,0,0,5.6700001,1.080000042915344,56.43,6.139999866485596,0,0,2169281,414525,21582187,2348607,23751468,2763132,34650415,100215,25297,29,1377475,2670,1313448,26018414,4516,8710,37058856,.03716993,.00068261684,.00012186021,.000072047558,7.8253902e-07,.035442218,14.135762,10.138441,14.088166,1338745,.93501037,.002704212,17.360821,.70208359,.00023503153,38730,2952.7144,1368925.8,36.714287,25189.285,5540.5713,1297558.4,46178,5737,5831,5.0549068,787.17102,792.22589,4.9734178,774.4812,779.45465,6175.2856,7018.2856,5.9453583,897.21698,903.16235,5.2312331,789.44794,794.6792,,,-76.690002,-53,,,,66.666664,100,100,100,100,77.564102,70.833336,,,,-18,11,142,-44,-8,5
2021-05-30,0,0,Canada,0,0,5.6700001,0,56.43,0,0,0,2169281,0,21582187,0,23751468,0,34717425,67010,25333,36,1379766,2291,1317524,26018414,4076,0,37058856,.037231747,.00068358827,.0001099872,.000061820581,9.7142777e-07,.035552204,14.137424,10.139863,14.091265,1342857,.9368186,.0018082048,17.362753,.70208359,0,36909,2770.2856,1371696,37.42857,25226.715,5341.2856,1302899.8,43569.57,4855,6053,7.4150362,839.54688,846.96191,5.947464,673.38507,679.33258,5867.2856,6824.5713,6.3791966,910.35034,916.72955,5.4843841,782.65509,788.13953,,,-77.519997,-55,,,,66.666664,100,100,100,100,77.564102,70.833336,,,,-13,8,160,-47,-9,3
2021-05-31,0,0,Canada,0,0,5.6700001,0,56.43,0,0,0,2169281,0,21582187,0,23751468,0,34790157,72732,25365,32,1381775,2009,1322282,26022214,4758,3800,37058856,.037285961,.00068445178,.00012839037,.000054211065,8.6349132e-07,.035680596,14.13888,10.141126,14.09487,1347647,.9387812,.0019626077,17.364845,.70218611,.00010253959,34128,2632.5715,1374328.6,36.42857,25263.143,5104.1431,1308003.9,41061.57,4748,6305,6.7396798,1002.1061,1008.8458,5.0753369,754.63916,759.71454,5650.5713,6628,6.4468827,903.29681,909.74371,5.4961634,770.08795,775.58411,,,-77.970001,-57,,,,66.666664,100,100,100,100,77.564102,70.833336,,,,-14,10,110,-53,-33,10
2021-06-01,0,0,Canada,0,0,5.6700001,0,56.43,0,0,0,2169281,0,21582187,0,23751468,0,34862950,72793,25389,24,1383684,1909,1326484,27728192,4202,1705978,37058856,.037337471,.0006850994,.0001133872,.000051512652,6.4761849e-07,.035793982,14.14026,10.142072,14.098042,1351873,.94074547,.0019642538,17.366936,.74822038,.046034288,31811,2546.5715,1376875.1,33.285713,25296.428,4879.7144,1312883.6,38695.145,4295,6025,5.587893,978.34692,983.93481,3.9834025,697.42737,701.41077,5431.1431,6359.2856,6.1286755,898.46912,904.59778,5.2341905,767.33685,772.57104,,,-69.68,-57,41.22448979591836,1591.6,1127,66.666664,100,100,100,100,77.564102,70.833336,,,,-14,16,127,-52,-33,10
2021-06-02,0,0,Canada,0,0,5.6700001,0,56.43,0,0,0,2169281,0,21582187,0,23751468,0,34928019,65069,25438,49,1385656,1972,1330389,27984444,3905,256252,37058856,.037390683,.00068642164,.00010537292,.000053212651,1.3222210e-06,.035899356,14.141685,10.143999,14.100982,1355827,.94250125,.0017558286,17.368799,.75513512,.0069147306,29829,2403.5715,1379278.8,35.57143,25332,4632.7144,1317516.3,36430.43,3989,5737,12.28378,978.94208,991.22589,8.541049,680.66931,689.21039,5136.2856,6175.2856,6.9255161,901.95807,908.88361,5.7602892,750.20245,755.96271,,,-69.489998,-57,,,,66.666664,100,100,100,100,77.564102,70.833336,,,,-14,13,127,-51,-33,10
2021-06-03,0,0,Canada,0,0,5.6700001,0,56.43,0,0,0,2169281,0,21582187,0,23751468,0,35017798,89779,25465,27,1387768,2112,1334011,28000824,3622,16380,37058856,.037447676,.00068715017,.000097736425,.000056990426,7.2857080e-07,.035997089,14.143208,10.145061,14.103701,1359476,.94492388,.0024226059,17.371367,.75557715,.00044199961,28292,2282.5715,1381561.3,33,25365,4350.8569,1321867.1,34329.145,5214,4855,5.1783657,694.66821,699.84656,5.5612769,746.03503,751.59631,4980.4287,5867.2856,6.6259356,873.59082,880.2168,5.6244068,741.5451,747.16949,,,-72.169998,-58,,,,66.666664,100,100,100,100,77.564102,70.833336,,,,-15,13,91,-53,-32,12
2021-06-04,0,0,Canada,0,0,5.6700001,0,56.43,0,0,0,2169281,0,21582187,0,23751468,0,35104779,86981,25495,30,1389911,2143,1337254,28870554,3243,869730,37058856,.037505504,.00068795972,.000087509448,.000057826932,8.0952310e-07,.0360846,14.144751,10.146237,14.106129,1362749,.94727099,.0023471043,17.373848,.779046,.023468884,27162,2158,1383719.3,32.42857,25397.428,4046,1325913.1,32408.715,4423,4748,6.7827268,733.21277,739.99548,6.31845,683.02441,689.3429,4751.5713,5650.5713,6.8248096,851.50781,858.33258,5.7389894,716.03381,721.77277,,,-71.760002,-57,,,,66.666664,100,100,100,100,77.564102,70.833336,65.940002,70.419998,61.459999,-18,12,117,-51,-31,10
2021-06-05,0,0,Canada,0,0,7.98,2.309999942779541,60.959999,4.53000020980835,0,0,3050407,881126,23312102,1729915,26362509,2611041,35163038,58259,25527,32,1391656,1745,1340123,28879654,2869,9100,37058856,.037552588,.00068882323,.00007741739,.000047087262,8.6349132e-07,.036162019,14.146005,10.147492,14.108272,1365650,.94884306,.0015720669,17.375505,.77929157,.00024555533,26006,2025.8572,1385745.1,32.857143,25430.285,3810.7144,1329723.9,30591,3952,4295,8.0971661,725.96155,734.05872,7.4505239,667.98602,675.43658,4496.5713,5431.1431,7.3071551,847.47113,854.77826,6.0497656,701.6413,707.6911,,,-72.269997,-53,,,,66.666664,100,100,100,100,77.564102,70.833336,,,,-18,10,135,-45,-9,5
2021-06-06,0,0,Canada,0,0,7.98,0,60.959999,0,0,0,3050407,0,23312102,0,26362509,0,35171295,8257,25545,18,1393138,1482,1342645,28879654,2522,0,37058856,.037592579,.00068930892,.000068053909,.000039990442,4.8571388e-07,.036230072,14.147069,10.148197,14.110152,1368190,.94906586,.00022280774,17.37574,.77929157,0,24948,1910.2858,1387655.4,30.285715,25460.572,3588.7144,1333312.6,28882.285,3568,3989,5.0448432,706.83856,711.88342,4.5124092,632.23865,636.75104,4312.7144,5136.2856,7.0224257,832.12427,839.14673,5.8964233,698.69836,704.59479,,,-71.559998,-51,,,,66.666664,100,100,100,100,77.564102,70.833336,,,,-13,8,166,-45,-9,2
