date,province,region,healthregion,cases,new_cases,deaths,new_deaths,recovered,new_recovered,pop,lcases,ldeaths,lrecovered,casespc,deathspc,recoveredpc,new_casespc,new_deathspc,new_recoveredpc,deathrecovered,active,casesmv7,deathsmv7,recoveredmv7,activemv7,active14,active18,lactive14,lactive18,deathactive14,recoveredactive14,deathrecoveredactive14,deathactive18,recoveredactive18,deathrecoveredactive18,active14mv7,active18mv7,lactive14mv7,lactive18mv7,deathactive14mv7,recoveredactive14mv7,deathrecoveredactive14mv7,deathactive18mv7,recoveredactive18mv7,deathrecoveredactive18mv7
2020-05-03,Quebec,Abitibi-Témiscamingue,"Abitibi-Témiscamingue, Quebec",149,0,3,0,0,0,147508,5.0039463,1.0986123,,.0010101147,.00002033788,0,0,0,0,3,146,149,3,0,146,143,137,4.9628448,4.919981,20.979021,0,20.979021,21.89781,0,21.89781,138.85715,131.57143,4.9334455,4.87955,21.604939,0,21.604939,22.801304,0,22.801304
2020-05-04,Quebec,Abitibi-Témiscamingue,"Abitibi-Témiscamingue, Quebec",149,0,3,0,0,0,147508,5.0039463,1.0986123,,.0010101147,.00002033788,0,0,0,0,3,146,149,3,0,146,145,138,4.9767337,4.9272537,20.689655,0,20.689655,21.73913,0,21.73913,140.14285,134.57143,4.9426622,4.9020953,21.406729,0,21.406729,22.292994,0,22.292994
2020-05-05,Quebec,Abitibi-Témiscamingue,"Abitibi-Témiscamingue, Quebec",149,0,3,0,0,0,147508,5.0039463,1.0986123,,.0010101147,.00002033788,0,0,0,0,3,146,149,3,0,146,146,141,4.9836068,4.94876,20.547945,0,20.547945,21.276596,0,21.276596,141.57143,136.42857,4.9528046,4.915801,21.190718,0,21.190718,21.989529,0,21.989529
2020-05-06,Quebec,Abitibi-Témiscamingue,"Abitibi-Témiscamingue, Quebec",150,1,3,0,0,0,147508,5.0106354,1.0986123,,.001016894,.00002033788,0,6.7792935e-06,0,0,3,147,149.14285,3,0,146.14285,145,141,4.9767337,4.94876,20.689655,0,20.689655,21.276596,0,21.276596,142.71428,137.71428,4.9608445,4.9251809,21.021023,0,21.021023,21.784233,0,21.784233
2020-05-07,Quebec,Abitibi-Témiscamingue,"Abitibi-Témiscamingue, Quebec",152,2,3,0,0,0,147508,5.0238805,1.0986123,,.0010304525,.00002033788,0,.000013558587,0,0,3,149,149.57143,3,0,146.57143,146,143,4.9836068,4.9628448,20.547945,0,20.547945,20.979021,0,20.979021,143.85715,138.85715,4.9688206,4.9334455,20.854021,0,20.854021,21.604939,0,21.604939
2020-05-08,Quebec,Abitibi-Témiscamingue,"Abitibi-Témiscamingue, Quebec",153,1,3,0,0,0,147508,5.0304379,1.0986123,,.0010372319,.00002033788,0,6.7792935e-06,0,0,3,150,150.14285,3,0,147.14285,146,145,4.9836068,4.9767337,20.547945,0,20.547945,20.689655,0,20.689655,144.57143,140.14285,4.9737735,4.9426622,20.750988,0,20.750988,21.406729,0,21.406729
2020-05-09,Quebec,Abitibi-Témiscamingue,"Abitibi-Témiscamingue, Quebec",153,0,3,0,0,0,147508,5.0304379,1.0986123,,.0010372319,.00002033788,0,0,0,0,3,150,150.71428,3,0,147.71428,146,146,4.9836068,4.9836068,20.547945,0,20.547945,20.547945,0,20.547945,145.28572,141.57143,4.9787021,4.9528046,20.648966,0,20.648966,21.190718,0,21.190718
2020-05-10,Quebec,Abitibi-Témiscamingue,"Abitibi-Témiscamingue, Quebec",156,3,3,0,0,0,147508,5.0498562,1.0986123,,.0010575698,.00002033788,0,.00002033788,0,0,3,153,151.71428,3,0,148.71428,146,145,4.9836068,4.9767337,20.547945,0,20.547945,20.689655,0,20.689655,145.71428,142.71428,4.9816475,4.9608445,20.588236,0,20.588236,21.021023,0,21.021023
2020-05-11,Quebec,Abitibi-Témiscamingue,"Abitibi-Témiscamingue, Quebec",156,0,3,0,0,0,147508,5.0498562,1.0986123,,.0010575698,.00002033788,0,0,0,0,3,153,152.71428,3,0,149.71428,146,146,4.9836068,4.9836068,20.547945,0,20.547945,20.547945,0,20.547945,145.85715,143.85715,4.9826279,4.9688206,20.568069,0,20.568069,20.854021,0,20.854021
2020-05-12,Quebec,Abitibi-Témiscamingue,"Abitibi-Témiscamingue, Quebec",156,0,3,0,0,0,147508,5.0498562,1.0986123,,.0010575698,.00002033788,0,0,0,0,3,153,153.71428,3,0,150.71428,146,146,4.9836068,4.9836068,20.547945,0,20.547945,20.547945,0,20.547945,145.85715,144.57143,4.9826279,4.9737735,20.568069,0,20.568069,20.750988,0,20.750988
2020-05-13,Quebec,Abitibi-Témiscamingue,"Abitibi-Témiscamingue, Quebec",157,1,3,0,0,0,147508,5.0562458,1.0986123,,.0010643491,.00002033788,0,6.7792935e-06,0,0,3,154,154.71428,3,0,151.71428,146,146,4.9836068,4.9836068,20.547945,0,20.547945,20.547945,0,20.547945,146,145.28572,4.9836068,4.9787021,20.547945,0,20.547945,20.648966,0,20.648966
2020-05-14,Quebec,Abitibi-Témiscamingue,"Abitibi-Témiscamingue, Quebec",158,1,3,0,0,0,147508,5.0625949,1.0986123,,.0010711283,.00002033788,0,6.7792935e-06,0,0,3,155,155.57143,3,0,152.57143,146,146,4.9836068,4.9836068,20.547945,0,20.547945,20.547945,0,20.547945,146,145.71428,4.9836068,4.9816475,20.547945,0,20.547945,20.588236,0,20.588236
2020-05-15,Quebec,Abitibi-Témiscamingue,"Abitibi-Témiscamingue, Quebec",159,1,3,0,0,0,147508,5.0689044,1.0986123,,.0010779076,.00002033788,0,6.7792935e-06,0,0,3,156,156.42857,3,0,153.42857,146,146,4.9836068,4.9836068,20.547945,0,20.547945,20.547945,0,20.547945,146,145.85715,4.9836068,4.9826279,20.547945,0,20.547945,20.568069,0,20.568069
2020-05-16,Quebec,Abitibi-Témiscamingue,"Abitibi-Témiscamingue, Quebec",161,2,3,0,0,0,147508,5.0814042,1.0986123,,.0010914662,.00002033788,0,.000013558587,0,0,3,158,157.57143,3,0,154.57143,146,146,4.9836068,4.9836068,20.547945,0,20.547945,20.547945,0,20.547945,146,145.85715,4.9836068,4.9826279,20.547945,0,20.547945,20.568069,0,20.568069
2020-05-17,Quebec,Abitibi-Témiscamingue,"Abitibi-Témiscamingue, Quebec",162,1,3,0,0,0,147508,5.0875964,1.0986123,,.0010982455,.00002033788,0,6.7792935e-06,0,0,3,159,158.42857,3,0,155.42857,146,146,4.9836068,4.9836068,20.547945,0,20.547945,20.547945,0,20.547945,146,146,4.9836068,4.9836068,20.547945,0,20.547945,20.547945,0,20.547945
2020-05-18,Quebec,Abitibi-Témiscamingue,"Abitibi-Témiscamingue, Quebec",162,0,3,0,0,0,147508,5.0875964,1.0986123,,.0010982455,.00002033788,0,0,0,0,3,159,159.28572,3,0,156.28572,146,146,4.9836068,4.9836068,20.547945,0,20.547945,20.547945,0,20.547945,146,146,4.9836068,4.9836068,20.547945,0,20.547945,20.547945,0,20.547945
2020-05-19,Quebec,Abitibi-Témiscamingue,"Abitibi-Témiscamingue, Quebec",162,0,3,0,0,0,147508,5.0875964,1.0986123,,.0010982455,.00002033788,0,0,0,0,3,159,160.14285,3,0,157.14285,146,146,4.9836068,4.9836068,20.547945,0,20.547945,20.547945,0,20.547945,146,146,4.9836068,4.9836068,20.547945,0,20.547945,20.547945,0,20.547945
2020-05-20,Quebec,Abitibi-Témiscamingue,"Abitibi-Témiscamingue, Quebec",162,0,3,0,0,0,147508,5.0875964,1.0986123,,.0010982455,.00002033788,0,0,0,0,3,159,160.85715,3,0,157.85715,147,146,4.9904327,4.9836068,20.408163,0,20.408163,20.547945,0,20.547945,146.14285,146,4.9845848,4.9836068,20.527861,0,20.527861,20.547945,0,20.547945
2020-05-21,Quebec,Abitibi-Témiscamingue,"Abitibi-Témiscamingue, Quebec",162,0,3,0,0,0,147508,5.0875964,1.0986123,,.0010982455,.00002033788,0,0,0,0,3,159,161.42857,3,0,158.42857,149,146,5.0039463,4.9836068,20.134228,0,20.134228,20.547945,0,20.547945,146.57143,146,4.9875131,4.9836068,20.467836,0,20.467836,20.547945,0,20.547945
2020-05-22,Quebec,Abitibi-Témiscamingue,"Abitibi-Témiscamingue, Quebec",162,0,3,0,0,0,147508,5.0875964,1.0986123,,.0010982455,.00002033788,0,0,0,0,3,159,161.85715,3,0,158.85715,150,146,5.0106354,4.9836068,20,0,20,20.547945,0,20.547945,147.14285,146,4.9914041,4.9836068,20.38835,0,20.38835,20.547945,0,20.547945
2020-05-23,Quebec,Abitibi-Témiscamingue,"Abitibi-Témiscamingue, Quebec",164,2,3,0,0,0,147508,5.0998664,1.0986123,,.0011118042,.00002033788,0,.000013558587,0,0,3,161,162.28572,3,0,159.28572,150,146,5.0106354,4.9836068,20,0,20,20.547945,0,20.547945,147.71428,146,4.9952798,4.9836068,20.309479,0,20.309479,20.547945,0,20.547945
2020-05-24,Quebec,Abitibi-Témiscamingue,"Abitibi-Témiscamingue, Quebec",165,1,3,0,0,0,147508,5.1059456,1.0986123,,.0011185834,.00002033788,0,6.7792935e-06,0,0,3,162,162.71428,3,0,159.71428,153,147,5.0304379,4.9904327,19.607843,0,19.607843,20.408163,0,20.408163,148.71428,146.14285,5.002027,4.9845848,20.172911,0,20.172911,20.527861,0,20.527861
2020-05-25,Quebec,Abitibi-Témiscamingue,"Abitibi-Témiscamingue, Quebec",165,0,3,0,0,0,147508,5.1059456,1.0986123,,.0011185834,.00002033788,0,0,0,0,3,162,163.14285,3,0,160.14285,153,149,5.0304379,5.0039463,19.607843,0,19.607843,20.134228,0,20.134228,149.71428,146.57143,5.0087285,4.9875131,20.038168,0,20.038168,20.467836,0,20.467836
2020-05-26,Quebec,Abitibi-Témiscamingue,"Abitibi-Témiscamingue, Quebec",165,0,3,0,0,0,147508,5.1059456,1.0986123,,.0011185834,.00002033788,0,0,0,0,3,162,163.57143,3,0,160.57143,153,150,5.0304379,5.0106354,19.607843,0,19.607843,20,0,20,150.71428,147.14285,5.0153856,4.9914041,19.905214,0,19.905214,20.38835,0,20.38835
2020-05-27,Quebec,Abitibi-Témiscamingue,"Abitibi-Témiscamingue, Quebec",165,0,3,0,0,0,147508,5.1059456,1.0986123,,.0011185834,.00002033788,0,0,0,0,3,162,164,3,0,161,154,150,5.0369525,5.0106354,19.48052,0,19.48052,20,0,20,151.71428,147.71428,5.0219989,4.9952798,19.774012,0,19.774012,20.309479,0,20.309479
2020-05-28,Quebec,Abitibi-Témiscamingue,"Abitibi-Témiscamingue, Quebec",165,0,3,0,0,0,147508,5.1059456,1.0986123,,.0011185834,.00002033788,0,0,0,0,3,162,164.42857,3,0,161.42857,155,153,5.0434251,5.0304379,19.354839,0,19.354839,19.607843,0,19.607843,152.57143,148.71428,5.0276327,5.002027,19.662922,0,19.662922,20.172911,0,20.172911
2020-05-29,Quebec,Abitibi-Témiscamingue,"Abitibi-Témiscamingue, Quebec",166,1,3,0,0,0,147508,5.1119876,1.0986123,,.0011253627,.00002033788,0,6.7792935e-06,0,0,3,163,165,3,0,162,156,153,5.0498562,5.0304379,19.23077,0,19.23077,19.607843,0,19.607843,153.42857,149.71428,5.0332351,5.0087285,19.553072,0,19.553072,20.038168,0,20.038168
2020-05-30,Quebec,Abitibi-Témiscamingue,"Abitibi-Témiscamingue, Quebec",167,1,3,0,0,0,147508,5.1179938,1.0986123,,.001132142,.00002033788,0,6.7792935e-06,0,0,3,164,165.42857,3,0,162.42857,158,153,5.0625949,5.0304379,18.987341,0,18.987341,19.607843,0,19.607843,154.57143,150.71428,5.0406561,5.0153856,19.408503,0,19.408503,19.905214,0,19.905214
2020-05-31,Quebec,Abitibi-Témiscamingue,"Abitibi-Témiscamingue, Quebec",167,0,3,0,0,0,147508,5.1179938,1.0986123,,.001132142,.00002033788,0,0,0,0,3,164,165.71428,3,0,162.71428,159,154,5.0689044,5.0369525,18.867924,0,18.867924,19.48052,0,19.48052,155.42857,151.71428,5.0461864,5.0219989,19.30147,0,19.30147,19.774012,0,19.774012
2020-06-01,Quebec,Abitibi-Témiscamingue,"Abitibi-Témiscamingue, Quebec",167,0,3,0,0,0,147508,5.1179938,1.0986123,,.001132142,.00002033788,0,0,0,0,3,164,166,3,0,163,159,155,5.0689044,5.0434251,18.867924,0,18.867924,19.354839,0,19.354839,156.28572,152.57143,5.0516858,5.0276327,19.195612,0,19.195612,19.662922,0,19.662922
2020-06-02,Quebec,Abitibi-Témiscamingue,"Abitibi-Témiscamingue, Quebec",167,0,3,0,0,0,147508,5.1179938,1.0986123,,.001132142,.00002033788,0,0,0,0,3,164,166.28572,3,0,163.28572,159,156,5.0689044,5.0498562,18.867924,0,18.867924,19.23077,0,19.23077,157.14285,153.42857,5.0571551,5.0332351,19.09091,0,19.09091,19.553072,0,19.553072
2020-06-03,Quebec,Abitibi-Témiscamingue,"Abitibi-Témiscamingue, Quebec",168,1,3,0,0,0,147508,5.1239638,1.0986123,,.0011389212,.00002033788,0,6.7792935e-06,0,0,3,165,166.71428,3,0,163.71428,159,158,5.0689044,5.0625949,18.867924,0,18.867924,18.987341,0,18.987341,157.85715,154.57143,5.0616903,5.0406561,19.004524,0,19.004524,19.408503,0,19.408503
2020-06-04,Quebec,Abitibi-Témiscamingue,"Abitibi-Témiscamingue, Quebec",168,0,4,1,0,0,147508,5.1239638,1.3862944,,.0011389212,.000027117174,0,0,6.7792935e-06,0,4,164,167.14285,3.1428571,0,164,159,159,5.0689044,5.0689044,25.157232,0,25.157232,25.157232,0,25.157232,158.42857,155.42857,5.0653038,5.0461864,19.83769,0,19.83769,20.220587,0,20.220587
2020-06-05,Quebec,Abitibi-Témiscamingue,"Abitibi-Témiscamingue, Quebec",168,0,4,0,0,0,147508,5.1239638,1.3862944,,.0011389212,.000027117174,0,0,0,0,4,164,167.42857,3.2857144,0,164.14285,159,159,5.0689044,5.0689044,25.157232,0,25.157232,25.157232,0,25.157232,158.85715,156.28572,5.0680056,5.0516858,20.683453,0,20.683453,21.023766,0,21.023766
2020-06-06,Quebec,Abitibi-Témiscamingue,"Abitibi-Témiscamingue, Quebec",168,0,4,0,0,0,147508,5.1239638,1.3862944,,.0011389212,.000027117174,0,0,0,0,4,164,167.57143,3.4285715,0,164.14285,161,159,5.0814042,5.0689044,24.844721,0,24.844721,25.157232,0,25.157232,159.28572,157.14285,5.0706997,5.0571551,21.524664,0,21.524664,21.818182,0,21.818182
2020-06-07,Quebec,Abitibi-Témiscamingue,"Abitibi-Témiscamingue, Quebec",168,0,4,0,0,0,147508,5.1239638,1.3862944,,.0011389212,.000027117174,0,0,0,0,4,164,167.71428,3.5714285,0,164.14285,162,159,5.0875964,5.0689044,24.691359,0,24.691359,25.157232,0,25.157232,159.71428,157.85715,5.0733867,5.0616903,22.361361,0,22.361361,22.624434,0,22.624434
2020-06-08,Quebec,Abitibi-Témiscamingue,"Abitibi-Témiscamingue, Quebec",168,0,4,0,0,0,147508,5.1239638,1.3862944,,.0011389212,.000027117174,0,0,0,0,4,164,167.85715,3.7142856,0,164.14285,162,159,5.0875964,5.0689044,24.691359,0,24.691359,25.157232,0,25.157232,160.14285,158.42857,5.076066,5.0653038,23.193577,0,23.193577,23.444544,0,23.444544
2020-06-09,Quebec,Abitibi-Témiscamingue,"Abitibi-Témiscamingue, Quebec",168,0,4,0,0,0,147508,5.1239638,1.3862944,,.0011389212,.000027117174,0,0,0,0,4,164,168,3.8571429,0,164.14285,162,159,5.0875964,5.0689044,24.691359,0,24.691359,25.157232,0,25.157232,160.57143,158.85715,5.0787387,5.0680056,24.021353,0,24.021353,24.280575,0,24.280575
2020-06-10,Quebec,Abitibi-Témiscamingue,"Abitibi-Témiscamingue, Quebec",168,0,4,0,0,0,147508,5.1239638,1.3862944,,.0011389212,.000027117174,0,0,0,0,4,164,168,4,0,164,162,161,5.0875964,5.0814042,24.691359,0,24.691359,24.844721,0,24.844721,161,159.28572,5.0814042,5.0706997,24.844721,0,24.844721,25.112106,0,25.112106
2020-06-11,Quebec,Abitibi-Témiscamingue,"Abitibi-Témiscamingue, Quebec",168,0,4,0,0,0,147508,5.1239638,1.3862944,,.0011389212,.000027117174,0,0,0,0,4,164,168,4,0,164,162,162,5.0875964,5.0875964,24.691359,0,24.691359,24.691359,0,24.691359,161.42857,159.71428,5.0840626,5.0733867,24.778761,0,24.778761,25.044724,0,25.044724
2020-06-12,Quebec,Abitibi-Témiscamingue,"Abitibi-Témiscamingue, Quebec",168,0,4,0,0,0,147508,5.1239638,1.3862944,,.0011389212,.000027117174,0,0,0,0,4,164,168,4,0,164,163,162,5.09375,5.0875964,24.539877,0,24.539877,24.691359,0,24.691359,162,160.14285,5.0875964,5.076066,24.691359,0,24.691359,24.977699,0,24.977699
2020-06-13,Quebec,Abitibi-Témiscamingue,"Abitibi-Témiscamingue, Quebec",168,0,4,0,0,0,147508,5.1239638,1.3862944,,.0011389212,.000027117174,0,0,0,0,4,164,168,4,0,164,164,162,5.0998664,5.0875964,24.390244,0,24.390244,24.691359,0,24.691359,162.42857,160.57143,5.0902386,5.0787387,24.626209,0,24.626209,24.911032,0,24.911032
2020-06-14,Quebec,Abitibi-Témiscamingue,"Abitibi-Témiscamingue, Quebec",168,0,4,0,0,0,147508,5.1239638,1.3862944,,.0011389212,.000027117174,0,0,0,0,4,164,168,4,0,164,164,162,5.0998664,5.0875964,24.390244,0,24.390244,24.691359,0,24.691359,162.71428,161,5.0919957,5.0814042,24.582968,0,24.582968,24.844721,0,24.844721
2020-06-15,Quebec,Abitibi-Témiscamingue,"Abitibi-Témiscamingue, Quebec",168,0,4,0,0,0,147508,5.1239638,1.3862944,,.0011389212,.000027117174,0,0,0,0,4,164,168,4,0,164,164,162,5.0998664,5.0875964,24.390244,0,24.390244,24.691359,0,24.691359,163,161.42857,5.09375,5.0840626,24.539877,0,24.539877,24.778761,0,24.778761
2020-06-16,Quebec,Abitibi-Témiscamingue,"Abitibi-Témiscamingue, Quebec",168,0,4,0,0,0,147508,5.1239638,1.3862944,,.0011389212,.000027117174,0,0,0,0,4,164,168,4,0,164,164,163,5.0998664,5.09375,24.390244,0,24.390244,24.539877,0,24.539877,163.28572,162,5.0955014,5.0875964,24.496937,0,24.496937,24.691359,0,24.691359
2020-06-17,Quebec,Abitibi-Témiscamingue,"Abitibi-Témiscamingue, Quebec",170,2,4,0,0,0,147508,5.1357985,1.3862944,,.0011524799,.000027117174,0,.000013558587,0,0,4,166,168.28572,4,0,164.28572,165,164,5.1059456,5.0998664,24.242424,0,24.242424,24.390244,0,24.390244,163.71428,162.42857,5.0981226,5.0902386,24.43281,0,24.43281,24.626209,0,24.626209
2020-06-18,Quebec,Abitibi-Témiscamingue,"Abitibi-Témiscamingue, Quebec",172,2,4,0,0,0,147508,5.1474943,1.3862944,,.0011660384,.000027117174,0,.000013558587,0,0,4,168,168.85715,4,0,164.85715,164,164,5.0998664,5.0998664,24.390244,0,24.390244,24.390244,0,24.390244,164,162.71428,5.0998664,5.0919957,24.390244,0,24.390244,24.582968,0,24.582968
2020-06-19,Quebec,Abitibi-Témiscamingue,"Abitibi-Témiscamingue, Quebec",172,0,4,0,0,0,147508,5.1474943,1.3862944,,.0011660384,.000027117174,0,0,0,0,4,168,169.42857,4,0,165.42857,164,164,5.0998664,5.0998664,24.390244,0,24.390244,24.390244,0,24.390244,164.14285,163,5.1007371,5.09375,24.369017,0,24.369017,24.539877,0,24.539877
2020-06-20,Quebec,Abitibi-Témiscamingue,"Abitibi-Témiscamingue, Quebec",172,0,4,0,0,0,147508,5.1474943,1.3862944,,.0011660384,.000027117174,0,0,0,0,4,168,170,4,0,166,164,164,5.0998664,5.0998664,24.390244,0,24.390244,24.390244,0,24.390244,164.14285,163.28572,5.1007371,5.0955014,24.369017,0,24.369017,24.496937,0,24.496937
2020-06-21,Quebec,Abitibi-Témiscamingue,"Abitibi-Témiscamingue, Quebec",172,0,4,0,0,0,147508,5.1474943,1.3862944,,.0011660384,.000027117174,0,0,0,0,4,168,170.57143,4,0,166.57143,164,165,5.0998664,5.1059456,24.390244,0,24.390244,24.242424,0,24.242424,164.14285,163.71428,5.1007371,5.0981226,24.369017,0,24.369017,24.43281,0,24.43281
2020-06-22,Quebec,Abitibi-Témiscamingue,"Abitibi-Témiscamingue, Quebec",172,0,4,0,0,0,147508,5.1474943,1.3862944,,.0011660384,.000027117174,0,0,0,0,4,168,171.14285,4,0,167.14285,164,164,5.0998664,5.0998664,24.390244,0,24.390244,24.390244,0,24.390244,164.14285,164,5.1007371,5.0998664,24.369017,0,24.369017,24.390244,0,24.390244
2020-06-23,Quebec,Abitibi-Témiscamingue,"Abitibi-Témiscamingue, Quebec",172,0,4,0,0,0,147508,5.1474943,1.3862944,,.0011660384,.000027117174,0,0,0,0,4,168,171.71428,4,0,167.71428,164,164,5.0998664,5.0998664,24.390244,0,24.390244,24.390244,0,24.390244,164.14285,164.14285,5.1007371,5.1007371,24.369017,0,24.369017,24.369017,0,24.369017
2020-06-24,Quebec,Abitibi-Témiscamingue,"Abitibi-Témiscamingue, Quebec",172,0,4,0,0,0,147508,5.1474943,1.3862944,,.0011660384,.000027117174,0,0,0,0,4,168,172,4,0,168,164,164,5.0998664,5.0998664,24.390244,0,24.390244,24.390244,0,24.390244,164,164.14285,5.0998664,5.1007371,24.390244,0,24.390244,24.369017,0,24.369017
2020-06-25,Quebec,Abitibi-Témiscamingue,"Abitibi-Témiscamingue, Quebec",172,0,4,0,0,0,147508,5.1474943,1.3862944,,.0011660384,.000027117174,0,0,0,0,4,168,172,4,0,168,164,164,5.0998664,5.0998664,24.390244,0,24.390244,24.390244,0,24.390244,164,164.14285,5.0998664,5.1007371,24.390244,0,24.390244,24.369017,0,24.369017
2020-06-26,Quebec,Abitibi-Témiscamingue,"Abitibi-Témiscamingue, Quebec",172,0,4,0,0,0,147508,5.1474943,1.3862944,,.0011660384,.000027117174,0,0,0,0,4,168,172,4,0,168,164,164,5.0998664,5.0998664,24.390244,0,24.390244,24.390244,0,24.390244,164,164.14285,5.0998664,5.1007371,24.390244,0,24.390244,24.369017,0,24.369017
2020-01-25,Alberta,Not Reported,"Not Reported, Alberta",0,,0,,0,,4307110,,,,0,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-26,Alberta,Not Reported,"Not Reported, Alberta",0,0,0,0,0,0,4307110,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-27,Alberta,Not Reported,"Not Reported, Alberta",0,0,0,0,0,0,4307110,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-28,Alberta,Not Reported,"Not Reported, Alberta",0,0,0,0,0,0,4307110,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-29,Alberta,Not Reported,"Not Reported, Alberta",0,0,0,0,0,0,4307110,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-30,Alberta,Not Reported,"Not Reported, Alberta",0,0,0,0,0,0,4307110,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-31,Alberta,Not Reported,"Not Reported, Alberta",0,0,0,0,0,0,4307110,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-01,Alberta,Not Reported,"Not Reported, Alberta",0,0,0,0,0,0,4307110,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-02,Alberta,Not Reported,"Not Reported, Alberta",0,0,0,0,0,0,4307110,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-03,Alberta,Not Reported,"Not Reported, Alberta",0,0,0,0,0,0,4307110,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-04,Alberta,Not Reported,"Not Reported, Alberta",0,0,0,0,0,0,4307110,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-05,Alberta,Not Reported,"Not Reported, Alberta",0,0,0,0,0,0,4307110,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-06,Alberta,Not Reported,"Not Reported, Alberta",0,0,0,0,0,0,4307110,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-07,Alberta,Not Reported,"Not Reported, Alberta",0,0,0,0,0,0,4307110,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-08,Alberta,Not Reported,"Not Reported, Alberta",0,0,0,0,0,0,4307110,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
2020-02-09,Alberta,Not Reported,"Not Reported, Alberta",0,0,0,0,0,0,4307110,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
2020-02-10,Alberta,Not Reported,"Not Reported, Alberta",0,0,0,0,0,0,4307110,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
2020-02-11,Alberta,Not Reported,"Not Reported, Alberta",0,0,0,0,0,0,4307110,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
2020-02-12,Alberta,Not Reported,"Not Reported, Alberta",0,0,0,0,0,0,4307110,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2020-02-13,Alberta,Not Reported,"Not Reported, Alberta",0,0,0,0,0,0,4307110,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2020-02-14,Alberta,Not Reported,"Not Reported, Alberta",0,0,0,0,0,0,4307110,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,
2020-02-15,Alberta,Not Reported,"Not Reported, Alberta",0,0,0,0,0,0,4307110,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,
2020-02-16,Alberta,Not Reported,"Not Reported, Alberta",0,0,0,0,0,0,4307110,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,
2020-02-17,Alberta,Not Reported,"Not Reported, Alberta",0,0,0,0,0,0,4307110,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,
2020-02-18,Alberta,Not Reported,"Not Reported, Alberta",0,0,0,0,0,0,4307110,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
2020-02-19,Alberta,Not Reported,"Not Reported, Alberta",0,0,0,0,0,0,4307110,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
2020-02-20,Alberta,Not Reported,"Not Reported, Alberta",0,0,0,0,0,0,4307110,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
2020-02-21,Alberta,Not Reported,"Not Reported, Alberta",0,0,0,0,0,0,4307110,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
2020-02-22,Alberta,Not Reported,"Not Reported, Alberta",0,0,0,0,0,0,4307110,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
2020-02-23,Alberta,Not Reported,"Not Reported, Alberta",0,0,0,0,0,0,4307110,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
2020-02-24,Alberta,Not Reported,"Not Reported, Alberta",0,0,0,0,0,0,4307110,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
