date_recovered,province,cumulative_recovered
05-10-2020,PEI,57.0
04-10-2020,PEI,57.0
03-10-2020,PEI,57.0
02-10-2020,PEI,57.0
01-10-2020,PEI,57.0
30-09-2020,PEI,57.0
29-09-2020,PEI,57.0
28-09-2020,PEI,57.0
27-09-2020,PEI,57.0
26-09-2020,PEI,57.0
25-09-2020,PEI,57.0
24-09-2020,PEI,57.0
23-09-2020,PEI,57.0
22-09-2020,PEI,56.0
21-09-2020,PEI,56.0
20-09-2020,PEI,56.0
19-09-2020,PEI,56.0
18-09-2020,PEI,56.0
17-09-2020,PEI,56.0
16-09-2020,PEI,56.0
15-09-2020,PEI,56.0
14-09-2020,PEI,47.0
13-09-2020,PEI,47.0
12-09-2020,PEI,47.0
11-09-2020,PEI,47.0
10-09-2020,PEI,44.0
09-09-2020,PEI,44.0
08-09-2020,PEI,44.0
07-09-2020,PEI,44.0
06-09-2020,PEI,44.0
05-09-2020,PEI,44.0
04-09-2020,PEI,44.0
03-09-2020,PEI,44.0
02-09-2020,PEI,44.0
01-09-2020,PEI,44.0
31-08-2020,PEI,41.0
30-08-2020,PEI,41.0
29-08-2020,PEI,41.0
28-08-2020,PEI,41.0
27-08-2020,PEI,41.0
26-08-2020,PEI,41.0
25-08-2020,PEI,41.0
24-08-2020,PEI,36.0
23-08-2020,PEI,36.0
22-08-2020,PEI,36.0
21-08-2020,PEI,36.0
20-08-2020,PEI,36.0
19-08-2020,PEI,36.0
18-08-2020,PEI,36.0
17-08-2020,PEI,36.0
16-08-2020,PEI,36.0
15-08-2020,PEI,36.0
14-08-2020,PEI,36.0
13-08-2020,PEI,36.0
12-08-2020,PEI,36.0
11-08-2020,PEI,36.0
10-08-2020,PEI,36.0
09-08-2020,PEI,36.0
08-08-2020,PEI,36.0
07-08-2020,PEI,36.0
06-08-2020,PEI,36.0
05-08-2020,PEI,36.0
04-08-2020,PEI,36.0
03-08-2020,PEI,36.0
02-08-2020,PEI,36.0
01-08-2020,PEI,36.0
31-07-2020,PEI,36.0
30-07-2020,PEI,36.0
29-07-2020,PEI,36.0
28-07-2020,PEI,36.0
27-07-2020,PEI,34.0
26-07-2020,PEI,34.0
25-07-2020,PEI,34.0
24-07-2020,PEI,34.0
23-07-2020,PEI,34.0
22-07-2020,PEI,34.0
21-07-2020,PEI,33.0
20-07-2020,PEI,31.0
19-07-2020,PEI,29.0
18-07-2020,PEI,29.0
17-07-2020,PEI,29.0
16-07-2020,PEI,27.0
15-07-2020,PEI,27.0
14-07-2020,PEI,27.0
13-07-2020,PEI,27.0
12-07-2020,PEI,27.0
11-07-2020,PEI,27.0
10-07-2020,PEI,27.0
09-07-2020,PEI,27.0
08-07-2020,PEI,27.0
07-07-2020,PEI,27.0
06-07-2020,PEI,27.0
05-07-2020,PEI,27.0
04-07-2020,PEI,27.0
03-07-2020,PEI,27.0
02-07-2020,PEI,27.0
01-07-2020,PEI,27.0
30-06-2020,PEI,27.0
29-06-2020,PEI,27.0
28-06-2020,PEI,27.0
27-06-2020,PEI,27.0
26-06-2020,PEI,27.0
25-06-2020,PEI,27.0
24-06-2020,PEI,27.0
23-06-2020,PEI,27.0
22-06-2020,PEI,27.0
21-06-2020,PEI,27.0
20-06-2020,PEI,27.0
19-06-2020,PEI,27.0
18-06-2020,PEI,27.0
17-06-2020,PEI,27.0
16-06-2020,PEI,27.0
15-06-2020,PEI,27.0
14-06-2020,PEI,27.0
13-06-2020,PEI,27.0
12-06-2020,PEI,27.0
11-06-2020,PEI,27.0
10-06-2020,PEI,27.0
09-06-2020,PEI,27.0
08-06-2020,PEI,27.0
07-06-2020,PEI,27.0
06-06-2020,PEI,27.0
05-06-2020,PEI,27.0
04-06-2020,PEI,27.0
03-06-2020,PEI,27.0
02-06-2020,PEI,27.0
01-06-2020,PEI,27.0
31-05-2020,PEI,27.0
30-05-2020,PEI,27.0
29-05-2020,PEI,27.0
28-05-2020,PEI,27.0
27-05-2020,PEI,27.0
26-05-2020,PEI,27.0
25-05-2020,PEI,27.0
24-05-2020,PEI,27.0
23-05-2020,PEI,27.0
22-05-2020,PEI,27.0
21-05-2020,PEI,27.0
20-05-2020,PEI,27.0
19-05-2020,PEI,27.0
18-05-2020,PEI,27.0
17-05-2020,PEI,27.0
16-05-2020,PEI,27.0
15-05-2020,PEI,27.0
14-05-2020,PEI,27.0
13-05-2020,PEI,27.0
12-05-2020,PEI,27.0
11-05-2020,PEI,27.0
10-05-2020,PEI,27.0
09-05-2020,PEI,27.0
08-05-2020,PEI,27.0
07-05-2020,PEI,26.0
06-05-2020,PEI,26.0
05-05-2020,PEI,25.0
04-05-2020,PEI,25.0
03-05-2020,PEI,24.0
02-05-2020,PEI,24.0
01-05-2020,PEI,24.0
30-04-2020,PEI,24.0
29-04-2020,PEI,24.0
28-04-2020,PEI,24.0
27-04-2020,PEI,24.0
26-04-2020,PEI,24.0
25-04-2020,PEI,24.0
24-04-2020,PEI,24.0
23-04-2020,PEI,24.0
22-04-2020,PEI,24.0
21-04-2020,PEI,23.0
20-04-2020,PEI,23.0
19-04-2020,PEI,23.0
18-04-2020,PEI,23.0
17-04-2020,PEI,23.0
16-04-2020,PEI,23.0
15-04-2020,PEI,23.0
14-04-2020,PEI,23.0
13-04-2020,PEI,23.0
12-04-2020,PEI,17.0
11-04-2020,PEI,17.0
10-04-2020,PEI,17.0
09-04-2020,PEI,17.0
08-04-2020,PEI,17.0
07-04-2020,PEI,8.0
06-04-2020,PEI,8.0
05-04-2020,PEI,6.0
04-04-2020,PEI,6.0
03-04-2020,PEI,4.0
02-04-2020,PEI,3.0
01-04-2020,PEI,3.0
31-03-2020,PEI,1.0
30-03-2020,PEI,1.0
29-03-2020,PEI,1.0
28-03-2020,PEI,1.0
27-03-2020,PEI,1.0
26-03-2020,PEI,1.0
25-03-2020,PEI,0.0
24-03-2020,PEI,0.0
23-03-2020,PEI,0.0
22-03-2020,PEI,0.0
21-03-2020,PEI,0.0
20-03-2020,PEI,0.0
19-03-2020,PEI,0.0
18-03-2020,PEI,0.0
17-03-2020,PEI,0.0
16-03-2020,PEI,0.0
15-03-2020,PEI,0.0
14-03-2020,PEI,0.0
13-03-2020,PEI,
12-03-2020,PEI,
11-03-2020,PEI,
10-03-2020,PEI,
09-03-2020,PEI,
08-03-2020,PEI,
07-03-2020,PEI,
06-03-2020,PEI,
05-03-2020,PEI,
04-03-2020,PEI,
03-03-2020,PEI,
02-03-2020,PEI,
01-03-2020,PEI,
29-02-2020,PEI,
28-02-2020,PEI,
27-02-2020,PEI,
26-02-2020,PEI,
25-02-2020,PEI,
24-02-2020,PEI,
23-02-2020,PEI,
22-02-2020,PEI,
21-02-2020,PEI,
20-02-2020,PEI,
19-02-2020,PEI,
18-02-2020,PEI,
17-02-2020,PEI,
16-02-2020,PEI,
15-02-2020,PEI,
14-02-2020,PEI,
13-02-2020,PEI,
12-02-2020,PEI,
22-01-2021,Quebec,223367.0
21-01-2021,Quebec,221327.0
20-01-2021,Quebec,219592.0
19-01-2021,Quebec,217575.0
18-01-2021,Quebec,215325.0
17-01-2021,Quebec,213008.0
16-01-2021,Quebec,210364.0
15-01-2021,Quebec,207934.0
14-01-2021,Quebec,204741.0
13-01-2021,Quebec,202166.0
12-01-2021,Quebec,199920.0
11-01-2021,Quebec,197938.0
10-01-2021,Quebec,195663.0
09-01-2021,Quebec,192979.0
08-01-2021,Quebec,189937.0
07-01-2021,Quebec,186996.0
06-01-2021,Quebec,184904.0
05-01-2021,Quebec,181602.0
04-01-2021,Quebec,181205.0
03-01-2021,Quebec,172047.0
02-01-2021,Quebec,172047.0
01-01-2021,Quebec,172047.0
31-12-2020,Quebec,172047.0
30-12-2020,Quebec,170045.0
29-12-2020,Quebec,168061.0
28-12-2020,Quebec,166066.0
27-12-2020,Quebec,158201.0
26-12-2020,Quebec,158201.0
25-12-2020,Quebec,158201.0
24-12-2020,Quebec,158201.0
23-12-2020,Quebec,156275.0
22-12-2020,Quebec,154673.0
21-12-2020,Quebec,152869.0
20-12-2020,Quebec,151044.0
19-12-2020,Quebec,149245.0
18-12-2020,Quebec,147398.0
17-12-2020,Quebec,145532.0
16-12-2020,Quebec,144168.0
15-12-2020,Quebec,142894.0
14-12-2020,Quebec,141345.0
13-12-2020,Quebec,139850.0
12-12-2020,Quebec,138270.0
11-12-2020,Quebec,136646.0
10-12-2020,Quebec,134910.0
09-12-2020,Quebec,133692.0
08-12-2020,Quebec,132573.0
07-12-2020,Quebec,131297.0
06-12-2020,Quebec,130018.0
05-12-2020,Quebec,128828.0
04-12-2020,Quebec,127549.0
03-12-2020,Quebec,126179.0
02-12-2020,Quebec,125197.0
01-12-2020,Quebec,124200.0
30-11-2020,Quebec,123177.0
29-11-2020,Quebec,122014.0
28-11-2020,Quebec,120906.0
27-11-2020,Quebec,119727.0
26-11-2020,Quebec,118491.0
25-11-2020,Quebec,117551.0
24-11-2020,Quebec,116624.0
23-11-2020,Quebec,115367.0
22-11-2020,Quebec,114085.0
21-11-2020,Quebec,112734.0
20-11-2020,Quebec,111326.0
19-11-2020,Quebec,109800.0
18-11-2020,Quebec,108625.0
17-11-2020,Quebec,107326.0
16-11-2020,Quebec,105998.0
15-11-2020,Quebec,104848.0
14-11-2020,Quebec,103668.0
13-11-2020,Quebec,102569.0
12-11-2020,Quebec,101407.0
11-11-2020,Quebec,100564.0
10-11-2020,Quebec,99721.0
09-11-2020,Quebec,98740.0
08-11-2020,Quebec,97789.0
07-11-2020,Quebec,96831.0
06-11-2020,Quebec,95956.0
05-11-2020,Quebec,94884.0
04-11-2020,Quebec,94101.0
03-11-2020,Quebec,93316.0
02-11-2020,Quebec,92396.0
01-11-2020,Quebec,91488.0
31-10-2020,Quebec,90576.0
30-10-2020,Quebec,89592.0
29-10-2020,Quebec,88442.0
28-10-2020,Quebec,87638.0
27-10-2020,Quebec,86786.0
26-10-2020,Quebec,85822.0
25-10-2020,Quebec,84828.0
24-10-2020,Quebec,83819.0
23-10-2020,Quebec,82792.0
22-10-2020,Quebec,82033.0
21-10-2020,Quebec,81267.0
20-10-2020,Quebec,80468.0
19-10-2020,Quebec,79529.0
18-10-2020,Quebec,78559.0
17-10-2020,Quebec,77602.0
16-10-2020,Quebec,76512.0
15-10-2020,Quebec,75467.0
14-10-2020,Quebec,74483.0
13-10-2020,Quebec,73734.0
12-10-2020,Quebec,72857.0
11-10-2020,Quebec,71839.0
10-10-2020,Quebec,70696.0
09-10-2020,Quebec,69486.0
08-10-2020,Quebec,68585.0
07-10-2020,Quebec,67735.0
06-10-2020,Quebec,67033.0
05-10-2020,Quebec,66180.0
04-10-2020,Quebec,65304.0
03-10-2020,Quebec,64478.0
02-10-2020,Quebec,63683.0
01-10-2020,Quebec,63144.0
30-09-2020,Quebec,62564.0
29-09-2020,Quebec,62095.0
28-09-2020,Quebec,61629.0
27-09-2020,Quebec,61129.0
26-09-2020,Quebec,60660.0
25-09-2020,Quebec,60256.0
24-09-2020,Quebec,59943.0
23-09-2020,Quebec,59686.0
22-09-2020,Quebec,59450.0
21-09-2020,Quebec,59131.0
20-09-2020,Quebec,58796.0
19-09-2020,Quebec,58490.0
18-09-2020,Quebec,58218.0
17-09-2020,Quebec,58012.0
16-09-2020,Quebec,57804.0
15-09-2020,Quebec,57628.0
14-09-2020,Quebec,57428.0
13-09-2020,Quebec,57268.0
12-09-2020,Quebec,57054.0
11-09-2020,Quebec,56843.0
10-09-2020,Quebec,56624.0
09-09-2020,Quebec,56400.0
08-09-2020,Quebec,56162.0
07-09-2020,Quebec,55960.0
06-09-2020,Quebec,55871.0
05-09-2020,Quebec,55810.0
04-09-2020,Quebec,55724.0
03-09-2020,Quebec,55615.0
02-09-2020,Quebec,55515.0
01-09-2020,Quebec,55438.0
31-08-2020,Quebec,55353.0
30-08-2020,Quebec,55300.0
29-08-2020,Quebec,55235.0
28-08-2020,Quebec,55106.0
27-08-2020,Quebec,55008.0
26-08-2020,Quebec,54922.0
25-08-2020,Quebec,54850.0
24-08-2020,Quebec,54761.0
23-08-2020,Quebec,54682.0
22-08-2020,Quebec,54576.0
21-08-2020,Quebec,54472.0
20-08-2020,Quebec,54383.0
19-08-2020,Quebec,54238.0
18-08-2020,Quebec,54083.0
17-08-2020,Quebec,53930.0
16-08-2020,Quebec,53847.0
15-08-2020,Quebec,53709.0
14-08-2020,Quebec,53598.0
13-08-2020,Quebec,53441.0
12-08-2020,Quebec,53270.0
11-08-2020,Quebec,53135.0
10-08-2020,Quebec,53041.0
09-08-2020,Quebec,50886.0
08-08-2020,Quebec,50886.0
07-08-2020,Quebec,50886.0
06-08-2020,Quebec,50886.0
05-08-2020,Quebec,50886.0
04-08-2020,Quebec,50886.0
03-08-2020,Quebec,50886.0
02-08-2020,Quebec,50886.0
01-08-2020,Quebec,50886.0
31-07-2020,Quebec,50886.0
30-07-2020,Quebec,50886.0
29-07-2020,Quebec,50886.0
28-07-2020,Quebec,50886.0
27-07-2020,Quebec,50886.0
26-07-2020,Quebec,50812.0
25-07-2020,Quebec,50703.0
24-07-2020,Quebec,50615.0
23-07-2020,Quebec,50505.0
22-07-2020,Quebec,50373.0
21-07-2020,Quebec,50298.0
20-07-2020,Quebec,50190.0
19-07-2020,Quebec,50050.0
18-07-2020,Quebec,50027.0
17-07-2020,Quebec,49939.0
16-07-2020,Quebec,26253.0
15-07-2020,Quebec,26097.0
14-07-2020,Quebec,26025.0
13-07-2020,Quebec,25911.0
12-07-2020,Quebec,25862.0
11-07-2020,Quebec,25773.0
10-07-2020,Quebec,25675.0
09-07-2020,Quebec,25616.0
08-07-2020,Quebec,25534.0
07-07-2020,Quebec,25458.0
06-07-2020,Quebec,25378.0
05-07-2020,Quebec,25346.0
04-07-2020,Quebec,25280.0
03-07-2020,Quebec,25158.0
02-07-2020,Quebec,25034.0
01-07-2020,Quebec,24949.0
30-06-2020,Quebec,24798.0
29-06-2020,Quebec,24602.0
28-06-2020,Quebec,23786.0
27-06-2020,Quebec,23786.0
26-06-2020,Quebec,23786.0
25-06-2020,Quebec,23786.0
24-06-2020,Quebec,23710.0
23-06-2020,Quebec,23620.0
22-06-2020,Quebec,23506.0
21-06-2020,Quebec,23322.0
20-06-2020,Quebec,23201.0
19-06-2020,Quebec,22972.0
18-06-2020,Quebec,22754.0
17-06-2020,Quebec,22549.0
16-06-2020,Quebec,22350.0
15-06-2020,Quebec,22213.0
14-06-2020,Quebec,21742.0
13-06-2020,Quebec,21281.0
12-06-2020,Quebec,20823.0
11-06-2020,Quebec,20299.0
10-06-2020,Quebec,19841.0
09-06-2020,Quebec,19361.0
08-06-2020,Quebec,18994.0
07-06-2020,Quebec,18714.0
06-06-2020,Quebec,18412.0
05-06-2020,Quebec,17764.0
04-06-2020,Quebec,17336.0
03-06-2020,Quebec,17098.0
02-06-2020,Quebec,16803.0
01-06-2020,Quebec,16597.0
31-05-2020,Quebec,16346.0
30-05-2020,Quebec,16070.0
29-05-2020,Quebec,15908.0
28-05-2020,Quebec,15618.0
27-05-2020,Quebec,15319.0
26-05-2020,Quebec,14999.0
25-05-2020,Quebec,14654.0
24-05-2020,Quebec,14331.0
23-05-2020,Quebec,14044.0
22-05-2020,Quebec,13819.0
21-05-2020,Quebec,13327.0
20-05-2020,Quebec,12822.0
19-05-2020,Quebec,12497.0
18-05-2020,Quebec,12045.0
17-05-2020,Quebec,11754.0
16-05-2020,Quebec,11458.0
15-05-2020,Quebec,11039.0
14-05-2020,Quebec,10829.0
13-05-2020,Quebec,10470.0
12-05-2020,Quebec,10056.0
11-05-2020,Quebec,9703.0
10-05-2020,Quebec,9526.0
09-05-2020,Quebec,9268.0
08-05-2020,Quebec,8928.0
07-05-2020,Quebec,8673.0
06-05-2020,Quebec,8284.0
05-05-2020,Quebec,7923.0
04-05-2020,Quebec,7578.0
03-05-2020,Quebec,7258.0
02-05-2020,Quebec,6965.0
01-05-2020,Quebec,6700.0
30-04-2020,Quebec,6299.0
29-04-2020,Quebec,6048.0
28-04-2020,Quebec,5841.0
27-04-2020,Quebec,5517.0
26-04-2020,Quebec,5342.0
25-04-2020,Quebec,5057.0
24-04-2020,Quebec,4724.0
23-04-2020,Quebec,4484.0
22-04-2020,Quebec,4291.0
21-04-2020,Quebec,4048.0
20-04-2020,Quebec,3847.0
19-04-2020,Quebec,3555.0
18-04-2020,Quebec,3315.0
17-04-2020,Quebec,3068.0
16-04-2020,Quebec,2841.0
15-04-2020,Quebec,2491.0
14-04-2020,Quebec,2146.0
13-04-2020,Quebec,1982.0
12-04-2020,Quebec,1745.0
11-04-2020,Quebec,1563.0
10-04-2020,Quebec,1341.0
09-04-2020,Quebec,1112.0
08-04-2020,Quebec,827.0
07-04-2020,Quebec,720.0
06-04-2020,Quebec,611.0
05-04-2020,Quebec,464.0
04-04-2020,Quebec,437.0
03-04-2020,Quebec,306.0
02-04-2020,Quebec,224.0
01-04-2020,Quebec,155.0
31-03-2020,Quebec,84.0
30-03-2020,Quebec,84.0
29-03-2020,Quebec,84.0
28-03-2020,Quebec,29.0
27-03-2020,Quebec,29.0
26-03-2020,Quebec,1.0
25-03-2020,Quebec,1.0
24-03-2020,Quebec,1.0
23-03-2020,Quebec,1.0
22-03-2020,Quebec,1.0
21-03-2020,Quebec,1.0
20-03-2020,Quebec,1.0
19-03-2020,Quebec,1.0
18-03-2020,Quebec,1.0
17-03-2020,Quebec,0.0
16-03-2020,Quebec,0.0
15-03-2020,Quebec,0.0
14-03-2020,Quebec,0.0
13-03-2020,Quebec,0.0
12-03-2020,Quebec,0.0
11-03-2020,Quebec,0.0
10-03-2020,Quebec,0.0
09-03-2020,Quebec,0.0
08-03-2020,Quebec,0.0
07-03-2020,Quebec,0.0
06-03-2020,Quebec,0.0
05-03-2020,Quebec,0.0
04-03-2020,Quebec,0.0
03-03-2020,Quebec,0.0
02-03-2020,Quebec,0.0
01-03-2020,Quebec,0.0
29-02-2020,Quebec,0.0
28-02-2020,Quebec,0.0
27-02-2020,Quebec,0.0
26-02-2020,Quebec,
25-02-2020,Quebec,
24-02-2020,Quebec,
23-02-2020,Quebec,
22-02-2020,Quebec,
21-02-2020,Quebec,
20-02-2020,Quebec,
19-02-2020,Quebec,
18-02-2020,Quebec,
17-02-2020,Quebec,
16-02-2020,Quebec,
15-02-2020,Quebec,
14-02-2020,Quebec,
13-02-2020,Quebec,
12-02-2020,Quebec,
22-01-2021,Saskatchewan,18200.0
21-01-2021,Saskatchewan,18000.0
20-01-2021,Saskatchewan,17184.0
19-01-2021,Saskatchewan,16490.0
18-01-2021,Saskatchewan,16078.0
17-01-2021,Saskatchewan,15936.0
16-01-2021,Saskatchewan,15730.0
15-01-2021,Saskatchewan,15495.0
14-01-2021,Saskatchewan,15264.0
13-01-2021,Saskatchewan,15063.0
12-01-2021,Saskatchewan,14814.0
11-01-2021,Saskatchewan,14588.0
10-01-2021,Saskatchewan,14426.0
09-01-2021,Saskatchewan,14426.0
08-01-2021,Saskatchewan,14237.0
07-01-2021,Saskatchewan,14014.0
06-01-2021,Saskatchewan,13737.0
05-01-2021,Saskatchewan,13298.0
04-01-2021,Saskatchewan,13180.0
03-01-2021,Saskatchewan,13084.0
02-01-2021,Saskatchewan,12975.0
01-01-2021,Saskatchewan,12496.0
31-12-2020,Saskatchewan,12496.0
30-12-2020,Saskatchewan,12057.0
29-12-2020,Saskatchewan,11680.0
28-12-2020,Saskatchewan,11275.0
27-12-2020,Saskatchewan,11275.0
26-12-2020,Saskatchewan,10775.0
25-12-2020,Saskatchewan,10775.0
24-12-2020,Saskatchewan,10775.0
23-12-2020,Saskatchewan,10121.0
22-12-2020,Saskatchewan,9872.0
21-12-2020,Saskatchewan,9649.0
20-12-2020,Saskatchewan,9557.0
19-12-2020,Saskatchewan,9452.0
18-12-2020,Saskatchewan,9234.0
17-12-2020,Saskatchewan,8749.0
16-12-2020,Saskatchewan,8283.0
15-12-2020,Saskatchewan,8130.0
14-12-2020,Saskatchewan,7767.0
13-12-2020,Saskatchewan,7694.0
12-12-2020,Saskatchewan,7566.0
11-12-2020,Saskatchewan,6853.0
10-12-2020,Saskatchewan,6466.0
09-12-2020,Saskatchewan,6121.0
08-12-2020,Saskatchewan,5868.0
07-12-2020,Saskatchewan,5589.0
06-12-2020,Saskatchewan,5530.0
05-12-2020,Saskatchewan,5484.0
04-12-2020,Saskatchewan,5356.0
03-12-2020,Saskatchewan,5173.0
02-12-2020,Saskatchewan,4959.0
01-12-2020,Saskatchewan,4875.0
30-11-2020,Saskatchewan,4638.0
29-11-2020,Saskatchewan,4589.0
28-11-2020,Saskatchewan,4521.0
27-11-2020,Saskatchewan,4384.0
26-11-2020,Saskatchewan,4176.0
25-11-2020,Saskatchewan,3998.0
24-11-2020,Saskatchewan,3919.0
23-11-2020,Saskatchewan,3807.0
22-11-2020,Saskatchewan,3757.0
21-11-2020,Saskatchewan,3667.0
20-11-2020,Saskatchewan,3626.0
19-11-2020,Saskatchewan,3553.0
18-11-2020,Saskatchewan,3422.0
17-11-2020,Saskatchewan,3336.0
16-11-2020,Saskatchewan,3223.0
15-11-2020,Saskatchewan,3163.0
14-11-2020,Saskatchewan,3100.0
13-11-2020,Saskatchewan,3057.0
12-11-2020,Saskatchewan,2949.0
11-11-2020,Saskatchewan,2934.0
10-11-2020,Saskatchewan,2880.0
09-11-2020,Saskatchewan,2769.0
08-11-2020,Saskatchewan,2747.0
07-11-2020,Saskatchewan,2726.0
06-11-2020,Saskatchewan,2687.0
05-11-2020,Saskatchewan,2634.0
04-11-2020,Saskatchewan,2584.0
03-11-2020,Saskatchewan,2506.0
02-11-2020,Saskatchewan,2409.0
01-11-2020,Saskatchewan,2395.0
31-10-2020,Saskatchewan,2380.0
30-10-2020,Saskatchewan,2299.0
29-10-2020,Saskatchewan,2258.0
28-10-2020,Saskatchewan,2217.0
27-10-2020,Saskatchewan,2164.0
26-10-2020,Saskatchewan,2108.0
25-10-2020,Saskatchewan,2085.0
24-10-2020,Saskatchewan,2070.0
23-10-2020,Saskatchewan,2055.0
22-10-2020,Saskatchewan,2024.0
21-10-2020,Saskatchewan,2002.0
20-10-2020,Saskatchewan,1987.0
19-10-2020,Saskatchewan,1973.0
18-10-2020,Saskatchewan,1963.0
17-10-2020,Saskatchewan,1955.0
16-10-2020,Saskatchewan,1946.0
15-10-2020,Saskatchewan,1936.0
14-10-2020,Saskatchewan,1920.0
13-10-2020,Saskatchewan,1911.0
12-10-2020,Saskatchewan,1900.0
11-10-2020,Saskatchewan,1888.0
10-10-2020,Saskatchewan,1883.0
09-10-2020,Saskatchewan,1871.0
08-10-2020,Saskatchewan,1845.0
07-10-2020,Saskatchewan,1832.0
06-10-2020,Saskatchewan,1821.0
05-10-2020,Saskatchewan,1801.0
04-10-2020,Saskatchewan,1782.0
03-10-2020,Saskatchewan,1782.0
02-10-2020,Saskatchewan,1769.0
01-10-2020,Saskatchewan,1759.0
30-09-2020,Saskatchewan,1750.0
29-09-2020,Saskatchewan,1737.0
28-09-2020,Saskatchewan,1719.0
27-09-2020,Saskatchewan,1710.0
26-09-2020,Saskatchewan,1705.0
25-09-2020,Saskatchewan,1699.0
24-09-2020,Saskatchewan,1681.0
23-09-2020,Saskatchewan,1673.0
22-09-2020,Saskatchewan,1654.0
21-09-2020,Saskatchewan,1645.0
20-09-2020,Saskatchewan,1643.0
19-09-2020,Saskatchewan,1642.0
18-09-2020,Saskatchewan,1639.0
17-09-2020,Saskatchewan,1624.0
16-09-2020,Saskatchewan,1620.0
15-09-2020,Saskatchewan,1616.0
14-09-2020,Saskatchewan,1604.0
13-09-2020,Saskatchewan,1603.0
12-09-2020,Saskatchewan,1602.0
11-09-2020,Saskatchewan,1598.0
10-09-2020,Saskatchewan,1593.0
09-09-2020,Saskatchewan,1587.0
08-09-2020,Saskatchewan,1587.0
07-09-2020,Saskatchewan,1580.0
06-09-2020,Saskatchewan,1579.0
05-09-2020,Saskatchewan,1579.0
04-09-2020,Saskatchewan,1578.0
03-09-2020,Saskatchewan,1574.0
02-09-2020,Saskatchewan,1571.0
01-09-2020,Saskatchewan,1567.0
31-08-2020,Saskatchewan,1561.0
30-08-2020,Saskatchewan,1549.0
29-08-2020,Saskatchewan,1548.0
28-08-2020,Saskatchewan,1543.0
27-08-2020,Saskatchewan,1527.0
26-08-2020,Saskatchewan,1520.0
25-08-2020,Saskatchewan,1490.0
24-08-2020,Saskatchewan,1482.0
23-08-2020,Saskatchewan,1472.0
22-08-2020,Saskatchewan,1458.0
21-08-2020,Saskatchewan,1439.0
20-08-2020,Saskatchewan,1419.0
19-08-2020,Saskatchewan,1410.0
18-08-2020,Saskatchewan,1403.0
17-08-2020,Saskatchewan,1387.0
16-08-2020,Saskatchewan,1365.0
15-08-2020,Saskatchewan,1356.0
14-08-2020,Saskatchewan,1347.0
13-08-2020,Saskatchewan,1325.0
12-08-2020,Saskatchewan,1314.0
11-08-2020,Saskatchewan,1294.0
10-08-2020,Saskatchewan,1265.0
09-08-2020,Saskatchewan,1257.0
08-08-2020,Saskatchewan,1245.0
07-08-2020,Saskatchewan,1221.0
06-08-2020,Saskatchewan,1164.0
05-08-2020,Saskatchewan,1133.0
04-08-2020,Saskatchewan,1097.0
03-08-2020,Saskatchewan,1089.0
02-08-2020,Saskatchewan,1070.0
01-08-2020,Saskatchewan,1054.0
31-07-2020,Saskatchewan,1008.0
30-07-2020,Saskatchewan,984.0
29-07-2020,Saskatchewan,929.0
28-07-2020,Saskatchewan,907.0
27-07-2020,Saskatchewan,886.0
26-07-2020,Saskatchewan,873.0
25-07-2020,Saskatchewan,862.0
24-07-2020,Saskatchewan,848.0
23-07-2020,Saskatchewan,838.0
22-07-2020,Saskatchewan,825.0
21-07-2020,Saskatchewan,813.0
20-07-2020,Saskatchewan,802.0
19-07-2020,Saskatchewan,799.0
18-07-2020,Saskatchewan,793.0
17-07-2020,Saskatchewan,793.0
16-07-2020,Saskatchewan,794.0
15-07-2020,Saskatchewan,791.0
14-07-2020,Saskatchewan,785.0
13-07-2020,Saskatchewan,766.0
12-07-2020,Saskatchewan,757.0
11-07-2020,Saskatchewan,757.0
10-07-2020,Saskatchewan,757.0
09-07-2020,Saskatchewan,750.0
08-07-2020,Saskatchewan,746.0
07-07-2020,Saskatchewan,737.0
06-07-2020,Saskatchewan,732.0
05-07-2020,Saskatchewan,711.0
04-07-2020,Saskatchewan,711.0
03-07-2020,Saskatchewan,711.0
02-07-2020,Saskatchewan,701.0
01-07-2020,Saskatchewan,684.0
30-06-2020,Saskatchewan,684.0
29-06-2020,Saskatchewan,679.0
28-06-2020,Saskatchewan,661.0
27-06-2020,Saskatchewan,661.0
26-06-2020,Saskatchewan,654.0
25-06-2020,Saskatchewan,648.0
24-06-2020,Saskatchewan,643.0
23-06-2020,Saskatchewan,642.0
22-06-2020,Saskatchewan,643.0
21-06-2020,Saskatchewan,643.0
20-06-2020,Saskatchewan,639.0
19-06-2020,Saskatchewan,636.0
18-06-2020,Saskatchewan,636.0
17-06-2020,Saskatchewan,633.0
16-06-2020,Saskatchewan,631.0
15-06-2020,Saskatchewan,629.0
14-06-2020,Saskatchewan,628.0
13-06-2020,Saskatchewan,627.0
12-06-2020,Saskatchewan,627.0
11-06-2020,Saskatchewan,626.0
10-06-2020,Saskatchewan,624.0
09-06-2020,Saskatchewan,624.0
08-06-2020,Saskatchewan,624.0
07-06-2020,Saskatchewan,623.0
06-06-2020,Saskatchewan,611.0
05-06-2020,Saskatchewan,611.0
04-06-2020,Saskatchewan,608.0
03-06-2020,Saskatchewan,602.0
02-06-2020,Saskatchewan,602.0
01-06-2020,Saskatchewan,588.0
31-05-2020,Saskatchewan,582.0
30-05-2020,Saskatchewan,580.0
29-05-2020,Saskatchewan,570.0
28-05-2020,Saskatchewan,568.0
